lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
TAG(58:5)_FA 18:2,0.025140408,4.140528613,0.045415857,0.831241192,0.99982009,954.8 -> 657.8,TAG2,1119.724075,1100.824081,1070.700073,1213.200089,1083.660076,1178.020084,1165.200073,1049.500084,1128.940086,999.4600677,1068.920071,1063.940083,1151.90007
TAG(58:5)_FA 20:0,0.053233322,4.092405686,0.203193076,0.652155739,0.99982009,954.8 -> 625.8,TAG2,1088.468075,1049.520074,1079.84008,1079.700073,1035.820076,1034.420082,1160.680069,1043.840073,1093.980076,1050.980072,1097.280083,1038.660072,1054.58007
TAG(58:5)_FA 20:4,-0.028836065,4.105648858,0.059678941,0.807004109,0.99982009,954.8 -> 633.8,TAG2,1074.944077,1097.900077,1024.060074,1006.600071,1120.820087,1222.220089,1033.90007,1121.840076,1130.760086,1044.020081,1093.700077,1094.820068,995.5400658
TAG(58:6)_FA 16:0,0.030493994,4.12773974,0.066787883,0.796072351,0.99982009,952.8 -> 679.8,TAG1,1112.948076,1089.568081,1056.740078,1094.980076,1162.060074,1132.060089,1155.860081,1033.540077,1192.160084,1085.540085,1044.020073,1101.720078,1010.640068
TAG(58:6)_FA 16:1,0.010033545,4.117165206,0.007225768,0.932257799,0.99982009,952.8 -> 681.8,TAG1,1090.376077,1084.192073,1104.960083,1008.540066,1073.380074,1068.120079,1105.500069,1235.100071,1112.200081,1067.960079,1094.800079,1041.24007,1066.000084
TAG(58:6)_FA 18:0,0.003547645,4.16966023,9.06E-04,0.975993871,0.99982009,952.8 -> 651.8,TAG1,1137.512082,1136.432082,1052.520081,1100.34008,1184.560078,1125.120087,1140.240086,1181.880077,1070.920082,1125.980076,1147.860092,1148.840088,1143.980072
TAG(58:6)_FA 18:2,0.022847899,4.131328528,0.037504563,0.846441371,0.99982009,952.8 -> 655.8,TAG2,1115.548077,1098.128078,1031.440071,1095.060081,1133.940079,1151.260082,1076.480068,1012.120075,1190.08009,1115.980072,1080.940075,1116.220081,1096.300076
TAG(58:6)_FA 20:0,-0.01756778,4.116074571,0.022159052,0.881664761,0.99982009,952.8 -> 623.8,TAG2,1087.072074,1100.756081,1032.640076,1055.920078,1062.020077,1170.220093,1172.520077,1061.020073,1116.98008,995.2600708,1068.040066,1221.360092,1015.800072
TAG(58:6)_FA 20:4,-0.035406897,4.116753022,0.089963033,0.764224157,0.99982009,952.8 -> 631.8,TAG2,1069.776077,1097.900076,1127.480091,1046.900074,1086.720078,1123.360085,1110.960079,1095.560074,1000.780067,1080.100079,1078.98008,1143.580067,1071.440083
TAG(58:7)_FA 16:0,0.066531402,4.119737694,0.317704657,0.572990338,0.99982009,950.8 -> 677.8,TAG1,1113.808085,1064.228073,1106.080067,1085.940075,1103.700089,1079.420067,1182.580086,1077.100082,1118.360088,1032.360069,1055.680077,1046.320072,1108.720085
TAG(58:7)_FA 16:1,0.049512253,4.087358538,0.175732591,0.675066529,0.99982009,950.8 -> 679.8,TAG1,1081.780082,1045.756069,1091.800076,994.680069,1087.180088,1103.520065,1105.760082,1006.280064,1118.060081,1015.260071,1043.420078,1109.040077,1054.48008
TAG(58:7)_FA 18:0,0.044295858,4.155115086,0.141042067,0.707247247,0.99982009,950.8 -> 649.8,TAG1,1135.476083,1101.668078,1113.780079,1060.240074,1057.260078,1139.320072,1200.220089,1137.360073,1189.000084,1069.200092,1103.280079,1102.220078,1127.620083
TAG(58:7)_FA 18:1,0.070296672,4.146943673,0.355141303,0.551217093,0.99982009,950.8 -> 651.8,TAG2,1142.516083,1088.75608,1073.680073,1064.420078,1079.900082,1034.84008,1148.860088,1162.50008,1192.880081,1094.900082,1164.480076,1087.120079,1126.460087
TAG(58:7)_FA 18:2,0.048754592,4.13869435,0.170814215,0.679389201,0.99982009,950.8 -> 653.8,TAG2,1131.080083,1094.016075,1040.90007,1024.600075,1097.560085,1178.740078,1178.340088,1105.340076,1212.060085,1093.720074,1094.600082,1067.680073,1072.840073
TAG(58:7)_FA 20:0,-0.131651004,4.509419043,1.261568957,0.261354317,0.99982009,950.8 -> 621.8,TAG2,1406.396101,1536.976117,1046.600067,1544.500107,1429.140102,1478.560112,1500.780117,1414.900108,1761.200111,1429.240108,1282.020092,1817.680149,1058.84008
TAG(58:7)_FA 20:4,0.019277162,4.090005109,0.026647763,0.87032835,0.99982009,950.8 -> 629.8,TAG2,1075.828078,1062.884077,1057.380074,1015.04007,1134.140095,1044.800083,1063.020077,1127.780079,1048.100063,1020.04007,1062.780079,1106.760086,1071.100075
TAG(58:8)_FA 16:0,0.002413116,4.14170654,4.18E-04,0.983678733,0.99982009,948.8 -> 675.8,TAG1,1113.720081,1112.952076,1047.120068,1130.680084,1099.900078,1115.840073,1051.340076,1061.460068,1093.520084,1099.020073,1219.300087,1157.760082,1104.540077
TAG(58:8)_FA 16:1,-0.051532046,4.13759321,0.190799516,0.662252019,0.99982009,948.8 -> 677.8,TAG1,1089.152077,1129.524084,1055.680073,1120.820084,1023.68008,1130.400078,1177.680084,1086.140079,1072.540066,1233.7201,1097.100079,1076.540077,1074.760075
TAG(58:8)_FA 18:0,-0.026795255,4.174767587,0.051648618,0.820218991,0.99982009,948.8 -> 647.8,TAG1,1122.440081,1144.900082,1131.100075,1070.800079,1046.280071,1238.380089,1079.520077,1188.400085,1160.180084,1137.700073,1150.620087,1089.220081,1175.600086
TAG(58:8)_FA 18:1,0.009187375,4.131303767,0.00606213,0.93793967,0.99982009,948.8 -> 649.8,TAG2,1102.68008,1096.568079,1101.360077,1029.760075,1054.180073,1227.480095,1082.660076,1078.16008,1156.960083,1065.340073,1057.860081,1082.100075,1161.740086
TAG(58:8)_FA 18:2,-0.033113706,4.120861103,0.078714425,0.7790472,0.99982009,948.8 -> 651.8,TAG2,1077.496075,1103.796076,1098.120075,1086.140072,1062.040073,1081.840076,1131.260075,1154.900078,1042.400078,1126.920082,1087.720074,1069.180073,1064.060078
TAG(58:8)_FA 20:0,-0.079187923,4.406971549,0.454904665,0.500014963,0.99982009,948.8 -> 619.796,TAG2,1315.500092,1389.700098,1132.84008,1389.100101,1361.140102,1462.940109,1350.060093,1264.140087,1383.280083,1287.320084,1322.960094,1545.000111,1160.060085
TAG(58:8)_FA 20:4,0.014973293,4.115868734,0.016098692,0.899034885,0.99982009,948.8 -> 627.8,TAG2,1100.664075,1090.636085,1009.480068,1062.26009,1054.660065,1122.140087,1146.98008,1044.020088,1017.740067,1081.340076,1081.540085,1143.420082,1202.400082
TAG(58:9)_FA 16:0,-0.08610826,4.116939262,0.532034827,0.46575263,0.99982009,946.8 -> 673.8,TAG1,1051.996072,1117.952077,1122.12009,1073.120071,1032.56007,1151.700081,1073.980068,1158.84008,1040.920078,1092.560074,1025.940075,1113.540081,1086.580067
TAG(58:9)_FA 16:1,-0.054831731,4.099488185,0.215689645,0.642344003,0.99982009,946.8 -> 675.8,TAG1,1058.264077,1099.900076,1041.100075,1069.500072,1019.840084,1111.460083,1093.640072,1102.100079,1062.080078,1046.420071,1003.500072,1170.020077,1112.260078
TAG(58:9)_FA 18:0,0.008145597,4.10019137,0.004758935,0.945001529,0.99982009,946.8 -> 645.8,TAG1,1075.96408,1070.420074,1104.240074,1020.960068,1088.900085,1059.780067,1061.340076,1121.880077,1139.66008,1081.040077,1024.680077,1068.440083,1065.240082
TAG(58:9)_FA 18:1,0.019935299,4.344703274,0.028781223,0.865285164,0.99982009,946.8 -> 647.8,TAG2,1307.524091,1290.424092,1052.04007,1268.960098,1284.640095,1208.360096,1440.700081,1407.76009,1327.860092,1196.960079,1440.260113,1370.080097,1044.160072
TAG(58:9)_FA 18:2,-0.004262612,4.100906483,0.00130394,0.971194564,0.99982009,946.8 -> 649.8,TAG2,1082.432077,1085.784074,1010.660061,1042.400074,1040.22007,1088.580074,1110.160076,1151.360073,1182.580086,1065.400078,1024.760078,1081.180069,1054.440075
TAG(58:9)_FA 20:0,0.02847443,4.122550902,0.058221356,0.809329571,0.99982009,946.8 -> 617.8,TAG2,1106.976084,1086.372076,1055.940075,1003.960072,1109.60009,1141.440083,1132.480083,1064.640079,1098.060089,1059.540073,1090.360077,1162.280075,1104.380081
TAG(58:9)_FA 20:4,0.065444346,4.095838737,0.307036214,0.579504603,0.99982009,946.8 -> 625.8,TAG2,1089.204079,1041.564071,1140.880085,1019.980068,1070.060074,1070.520069,1075.740086,1035.080074,1118.120071,1017.120068,1077.620079,1065.120075,1104.480083
TAG(60:0)_FA 16:0,0.068483993,4.048670755,0.335645374,0.562353645,0.99982009,992.9 -> 719.9,TAG1,1057.848076,1009.828069,1077.420082,1007.920071,1130.920082,1014.140064,969.1200714,1047.800068,1076.280075,995.6200752,1029.760075,983.6600685,1083.160076
TAG(60:0)_FA 16:1,-0.033788985,4.048154587,0.08172464,0.774973695,0.99982009,992.9 -> 721.9,TAG1,1023.644067,1049.424074,1048.640076,1015.660069,1111.200066,1058.280071,988.4200668,1135.400089,995.7200661,992.9200706,958.5600662,1044.860069,1064.320072
TAG(60:0)_FA 18:0,-0.071615854,4.046454225,0.367179545,0.544545686,0.99982009,992.9 -> 691.9,TAG1,1014.020075,1067.300073,1000.340061,1038.700073,960.5000687,1111.40007,967.1600723,1188.020084,1012.780075,1016.720066,983.1600723,981.6600723,1146.500088
TAG(60:0)_FA 18:1,0.032761118,4.122706915,0.077069094,0.781309292,0.99982009,992.9 -> 693.9,TAG2,1108.67608,1084.052078,1059.640076,1053.200077,1077.480087,1045.50008,1070.320076,1081.920082,1148.840088,1039.920067,1069.660072,1199.720085,1177.080074
TAG(60:0)_FA 18:2,0.056726261,4.121184081,0.231050793,0.630745773,0.99982009,992.9 -> 695.9,TAG2,1117.288076,1075.224075,1048.320068,1004.420074,1043.100063,1051.400074,1062.74007,1103.520073,1133.860077,1081.280075,1192.280087,1135.500076,1154.460083
TAG(60:0)_FA 20:0,-0.061515905,4.201290136,0.272582576,0.601604596,0.99982009,992.9 -> 663.9,TAG2,1140.496078,1189.088087,1059.680069,1187.120075,1135.100075,1148.200092,1140.72007,1179.480087,1300.000099,1105.920086,1037.360069,1324.720093,1089.300079
TAG(60:0)_FA 20:4,-0.060488674,4.088551242,0.262335043,0.608520468,0.99982009,992.9 -> 671.9,TAG2,1045.172076,1090.640076,1061.400078,1094.180073,1023.500076,1112.280075,1100.48008,1093.720081,1050.620068,1053.640076,1034.080074,1099.380077,1017.18008
TAG(60:1)_FA 16:0,-8.55E-04,4.114504182,5.24E-05,0.994223258,0.99982009,990.9 -> 717.9,TAG1,1083.932078,1084.756076,1110.220081,1068.180073,1057.700069,1121.420078,1110.760078,1060.080074,1146.800087,1039.780075,1058.240074,1134.32008,1046.16008
TAG(60:1)_FA 16:1,0.027729118,4.088868081,0.055137941,0.814352562,0.99982009,990.9 -> 719.9,TAG1,1079.776075,1059.628078,1048.600079,1046.88007,1046.260075,1030.800076,1059.920074,1104.640079,1139.120075,1050.260078,1059.620075,1065.560085,1093.960075
TAG(60:1)_FA 18:0,-0.007053736,4.098482571,0.003568712,0.952363753,0.99982009,990.9 -> 689.9,TAG1,1070.324082,1076.800077,1084.380077,1044.440071,1073.020084,1050.160072,1039.32008,1126.040085,1065.840084,1156.160084,1064.200085,1007.200073,1109.240078
TAG(60:1)_FA 18:1,0.04712398,4.177406334,0.159749923,0.689386861,0.99982009,990.9 -> 691.9,TAG2,1153.328084,1116.836076,1134.700085,1076.200069,1097.340076,1095.660088,1197.020088,1086.140064,1145.980087,1156.760078,1109.700081,1169.420078,1216.600086
TAG(60:1)_FA 18:2,0.012730751,4.128887207,0.011637399,0.914093437,0.99982009,990.9 -> 693.9,TAG2,1099.596072,1090.912074,1118.740078,1059.700073,1088.600079,1139.900078,1063.980064,1077.120068,1112.300068,1056.020073,1104.700081,1121.820076,1128.40007
TAG(60:1)_FA 20:0,0.041323843,4.19000859,0.122923652,0.725884933,0.99982009,990.9 -> 661.9,TAG2,1164.452084,1133.092078,1107.800072,1177.560078,1258.580105,1160.360081,1136.68008,1136.660084,1104.48008,1097.04007,1130.820072,1093.84008,1191.700085
TAG(60:1)_FA 20:4,0.06191372,4.14956036,0.275455971,0.599695121,0.99982009,990.9 -> 669.9,TAG2,1136.084081,1089.004076,1121.580078,1075.640079,1107.020073,1112.400085,1157.34008,1071.900063,1150.740078,1066.480076,1118.540089,1118.600079,1146.780083
TAG(60:10)_FA 16:0,0.053119118,4.105693026,0.202419519,0.652774927,0.99982009,972.9 -> 699.9,TAG1,1098.148077,1058.504075,1100.700081,1033.960075,1057.660069,1106.200092,1105.140076,1050.580067,1211.560081,1069.960075,1087.620079,1031.820065,1028.760078
TAG(60:10)_FA 16:1,0.030114432,4.084644444,0.065017475,0.798734495,0.99982009,972.9 -> 701.9,TAG1,1076.020076,1054.876074,1053.480076,1067.720078,1044.120068,1105.500072,1082.120075,1053.860073,1073.060081,1011.960068,1127.560081,1035.34008,1053.240074
TAG(60:10)_FA 18:0,-0.096351479,4.095204995,0.665723338,0.414546631,0.99982009,972.9 -> 671.9,TAG1,1037.160075,1109.856079,1062.260067,1049.640076,1030.520069,1085.600075,1043.720078,1234.540092,1062.840084,1026.960072,1031.200069,1152.540081,1017.520073
TAG(60:10)_FA 18:1,0.044992513,4.169060293,0.145560816,0.702814219,0.99982009,972.9 -> 673.9,TAG2,1142.520078,1108.440076,1155.50008,1142.080082,1106.780067,1093.260078,1128.48008,1122.72007,1137.820076,1093.280079,1214.080093,1090.860069,1125.440075
TAG(60:10)_FA 18:2,0.014673788,4.157248717,0.015473961,0.901003026,0.99982009,972.9 -> 675.9,TAG2,1118.248077,1107.068081,1185.380074,1077.780079,1061.740074,1114.72007,1149.020073,1118.540089,1193.260078,1093.600082,1068.400082,1130.700085,1118.820076
TAG(60:10)_FA 20:0,-0.067342766,4.593349049,0.330872014,0.565146065,0.99982009,972.9 -> 643.9,TAG2,1514.432098,1583.848113,1219.220081,1380.2001,1322.900093,1548.820107,1621.060101,1693.760113,1924.220123,1410.420105,1342.940079,1886.040142,1361.040096
TAG(60:10)_FA 20:4,-0.006886495,4.145758224,0.003408278,0.953445578,0.99982009,972.9 -> 651.9,TAG2,1110.224081,1116.940083,1083.56007,1060.50008,1144.700081,1226.620094,1101.400085,1121.74007,1118.620087,1089.58009,1102.500072,1086.260078,1083.900082
TAG(60:11)_FA 16:0,0.033646093,4.077380981,0.081123222,0.775780987,0.99982009,970.9 -> 697.9,TAG1,1068.248075,1044.964073,1080.220066,1001.700073,1140.200077,1085.140072,1055.22007,1049.920078,1040.880074,1047.100075,1042.50008,1040.960068,1062.440075
TAG(60:11)_FA 16:1,0.012584293,4.136906552,0.011378007,0.915052577,0.99982009,970.9 -> 699.9,TAG1,1111.824082,1103.136078,1071.420067,1072.100075,1076.060074,1180.200081,1107.360085,1129.620079,1159.980076,1066.980076,1132.640091,1066.780079,1083.080086
TAG(60:11)_FA 18:0,-0.045106929,4.120740579,0.146073595,0.70231617,0.99982009,970.9 -> 669.9,TAG1,1075.612074,1110.856081,1074.940067,1093.76009,1059.320068,1228.120094,1091.160072,1040.760071,1082.840073,1162.380085,1077.760078,1029.260067,1066.98008
TAG(60:11)_FA 18:1,0.009765335,4.171218828,0.006860024,0.933990483,0.99982009,970.9 -> 671.9,TAG2,1137.312082,1130.232082,1100.460075,1179.480091,1109.360081,1261.620087,1115.680069,1084.400074,1197.460094,1041.500084,1112.980087,1084.160076,1151.080078
TAG(60:11)_FA 18:2,0.01211063,4.152568391,0.010540583,0.918226993,0.99982009,970.9 -> 673.9,TAG2,1117.524079,1109.100079,1137.100079,1122.000072,1113.720081,1187.680088,1089.680077,1037.120071,1119.080086,1097.380085,1122.340073,1101.320076,1142.800079
TAG(60:11)_FA 20:0,0.011645004,4.156532284,0.009747977,0.921351186,0.99982009,970.9 -> 641.9,TAG2,1122.312083,1114.312081,1122.760078,1071.380081,1125.580086,1061.50008,1151.400078,1180.240082,1105.860088,1095.460075,1108.020081,1162.980087,1120.700081
TAG(60:11)_FA 20:4,-0.004888391,4.189271448,0.001719589,0.966922865,0.99982009,970.9 -> 649.9,TAG2,1138.684081,1142.93608,1179.460068,1086.48008,1103.380077,1124.920074,1142.760071,1090.380081,1169.080086,1255.660091,1092.960087,1157.240074,1185.240082
TAG(60:12)_FA 16:0,-0.004059287,4.130647367,0.001183425,0.972557433,0.99982009,968.9 -> 695.9,TAG1,1097.724074,1101.340073,1092.020081,1089.020073,1068.140072,1029.120071,1129.840076,1132.620083,1101.460068,1107.720066,1067.740078,1148.220074,1121.440075
TAG(60:12)_FA 16:1,-0.024235591,4.109426678,0.042150205,0.83733372,0.99982009,968.9 -> 697.9,TAG1,1074.140079,1093.304079,1075.120079,1111.760082,1090.880089,1103.280083,1074.300079,1161.900074,1087.140076,986.4200706,1064.600079,1103.160084,1053.780075
TAG(60:12)_FA 18:0,0.064524902,4.174337617,0.299526869,0.584179183,0.99982009,968.9 -> 667.9,TAG1,1162.660081,1111.92008,1095.360077,1155.780083,1186.180088,1190.220089,1091.780075,1101.120079,1304.440083,1079.920078,1170.880085,1032.56007,1060.020077
TAG(60:12)_FA 18:1,0.030590432,4.181580328,0.067320887,0.795278267,0.99982009,968.9 -> 669.9,TAG2,1147.10808,1123.972083,1164.900082,1187.48008,1089.240082,1181.260086,1118.840073,1105.540077,1158.940083,1076.08009,1175.840088,1069.50008,1192.680077
TAG(60:12)_FA 18:2,0.101605932,4.186595954,0.742206715,0.388954904,0.99982009,968.9 -> 671.9,TAG2,1164.928078,1086.588078,1297.900097,1069.020073,1156.560078,1076.68008,1174.800079,1132.580086,1163.820076,1062.260075,1091.960072,1092.400078,1237.500088
TAG(60:12)_FA 20:0,-0.041430058,4.218698181,0.123658494,0.72509994,0.99982009,968.9 -> 639.9,TAG2,1150.14408,1184.580083,1172.040092,1253.360085,1157.58009,1227.100094,1201.880089,1130.000076,1103.560074,1073.980072,1144.160072,1238.460091,1143.540077
TAG(60:12)_FA 20:4,0.040504775,4.370380957,0.118899889,0.730230725,0.99982009,968.9 -> 647.9,TAG2,1338.464094,1301.208095,1103.440071,1250.840092,1163.460075,1404.540112,1597.560116,1285.640091,1447.460098,1335.180096,1258.780094,1229.840084,1225.060085
TAG(60:2)_FA 16:0,-0.017441781,4.126104977,0.021841221,0.882510273,0.99982009,988.9 -> 715.9,TAG1,1085.580078,1100.156076,1118.840073,1077.700077,1088.660076,1184.220089,1115.080082,1089.98008,1050.920074,1048.40007,1064.960079,1100.480064,1108.280079
TAG(60:2)_FA 16:1,0.013451228,4.094998059,0.012975161,0.909310276,0.99982009,988.9 -> 717.9,TAG1,1074.724077,1065.076079,1090.480087,1046.500084,1110.900082,1051.540073,1014.88007,1022.260075,1115.440079,1048.760075,1063.380074,1156.320087,1069.020081
TAG(60:2)_FA 18:0,0.057694766,4.100312917,0.238808867,0.625067741,0.99982009,988.9 -> 687.9,TAG1,1101.096082,1058.424076,1044.200077,1025.580078,1053.500076,1068.48008,1083.760078,1105.140076,1166.580086,1035.720066,1050.960079,1057.200081,1150.680088
TAG(60:2)_FA 18:1,0.018658252,4.14752509,0.025011608,0.874338139,0.99982009,988.9 -> 689.896,TAG2,1113.81208,1100.476073,1159.320084,1054.840065,1095.240082,1191.280083,1134.700081,1123.640068,1147.080074,1067.120079,1057.100082,1065.500069,1134.940079
TAG(60:2)_FA 18:2,-0.056567694,4.156467708,0.229975942,0.631541668,0.99982009,988.9 -> 691.9,TAG2,1093.120078,1137.856085,1150.380074,1063.200077,1087.120079,1129.200077,1095.280079,1178.520096,1103.540081,1162.560089,1068.200077,1155.800087,1111.460072
TAG(60:2)_FA 20:0,-0.14442281,4.527350082,1.51821161,0.217890331,0.99982009,988.9 -> 659.896,TAG2,1401.188096,1547.72011,1202.640091,1486.080124,1240.480087,1616.100113,1464.840115,1417.340084,1568.540096,1690.320114,1266.480083,1528.760113,1465.600098
TAG(60:2)_FA 20:4,0.045199376,4.156105712,0.146853715,0.701560377,0.99982009,988.9 -> 667.9,TAG2,1136.044083,1100.964081,1118.820087,1103.740074,1057.180077,1083.120087,1104.300087,1065.920074,1202.980083,1079.920086,1099.280079,1172.120083,1216.480091
TAG(60:3)_FA 16:0,-0.046643142,4.103199207,0.156087927,0.692784109,0.99982009,986.9 -> 713.9,TAG1,1062.104072,1097.85608,1058.980076,1130.600082,1106.260075,1122.280083,1079.120079,1067.060078,1037.24007,1048.180077,1016.100067,1121.16008,1071.800068
TAG(60:3)_FA 16:1,-0.003056235,4.117874474,6.70E-04,0.979343838,0.99982009,986.9 -> 715.9,TAG1,1084.452077,1087.104078,1124.640079,1080.740067,1053.900074,1069.980076,1098.000084,1153.280087,1157.080082,1072.480072,1047.020073,1059.040089,1066.260075
TAG(60:3)_FA 18:0,0.040437506,4.151503112,0.117534424,0.731724144,0.99982009,986.9 -> 685.9,TAG1,1132.30008,1101.988078,1096.240086,1061.300076,1148.220085,1173.620079,1251.920094,1109.32008,1113.200085,1072.760075,1037.760067,1092.940079,1110.40007
TAG(60:3)_FA 18:1,-0.07752474,4.188001156,0.432612063,0.510710024,0.99982009,986.9 -> 687.9,TAG2,1118.736081,1181.668081,1082.640079,1128.020073,1086.460075,1210.760086,1130.100079,1207.200077,1118.340088,1189.740086,1086.220078,1172.620083,1172.560085
TAG(60:3)_FA 18:2,-0.052772751,4.184070036,0.200417561,0.654384014,0.99982009,986.9 -> 689.9,TAG2,1121.728082,1165.072078,1115.120079,1155.420086,1149.000084,1237.920078,1101.020081,1247.320076,1130.140087,1085.640083,1102.82008,1099.060066,1125.66008
TAG(60:3)_FA 20:0,-0.040535067,4.159501245,0.118137983,0.731062837,0.99982009,986.9 -> 657.9,TAG2,1107.068072,1140.028082,1095.420078,1096.260078,1116.400074,1156.540077,1068.480064,1110.540085,1066.72007,1163.440086,1133.340073,1173.360081,1150.400078
TAG(60:3)_FA 20:4,-0.026983966,4.164600726,0.052371014,0.818987726,0.99982009,986.9 -> 665.9,TAG2,1119.48408,1141.584081,1074.900082,1170.180073,1075.320076,1132.960079,1125.980083,1199.800095,1133.00008,1092.98008,1150.080086,1112.000076,1113.040073
TAG(60:4)_FA 16:0,-0.007079631,4.138934257,0.003600353,0.952153289,0.99982009,984.9 -> 711.9,TAG1,1100.308075,1106.532079,1121.460083,1167.380096,1202.240074,1090.640079,1084.940075,1143.160072,1108.960083,1063.540081,1057.000065,1067.940067,1048.400078
TAG(60:4)_FA 16:1,0.006075727,4.098475432,0.00264782,0.958961384,0.99982009,984.9 -> 713.9,TAG1,1076.44408,1072.404074,1075.700077,1108.260078,1047.740078,1037.000065,1065.800072,1090.960075,1101.080078,1039.140064,1075.620079,1086.660088,1091.980095
