lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
TAG(56:6)_FA 18:2,0.013711343,4.107446461,0.015301848,0.901552307,0.999881201,924.8 -> 627.8,TAG2,1094.876743,1092.063409,1021.88007,1220.360085,1037.360073,1064.860065,1176.560078,1100.460072,1071.540073,1065.48008,1136.280083,1061.280071,1042.280071,1039.940079,1105.240082
TAG(56:6)_FA 20:0,0.018244083,4.082216031,0.02704956,0.869363126,0.999881201,924.8 -> 595.8,TAG2,1065.100077,1058.366741,1141.200069,1010.400063,1040.160076,1105.840088,1080.020081,1039.420071,1100.100075,1147.620083,1027.200077,1032.000069,1053.960075,1014.920071,1089.16008
TAG(56:6)_FA 20:4,0.122303828,4.140451757,1.218295681,0.269695385,0.999881201,924.8 -> 603.8,TAG2,1158.493416,1071.436744,1084.58007,1056.100075,1150.720074,1027.700073,1115.760082,1072.040073,1133.240078,1115.720085,1118.060081,1091.980083,1187.020084,1065.080074,1246.160099
TAG(56:7)_FA 16:0,-0.063770904,4.163355995,0.331491415,0.564782206,0.999881201,922.8 -> 649.8,TAG1,1099.760078,1156.386745,1150.920078,1042.480076,1220.800083,1323.060089,968.3400688,1129.660065,1076.800079,1167.680084,1055.140076,1171.140083,1136.300076,1104.300072,1141.180088
TAG(56:7)_FA 16:1,0.025045917,4.078143072,0.050995186,0.821340537,0.999881201,922.8 -> 651.8,TAG1,1074.106743,1062.560073,1032.920071,1030.000065,1088.000084,1027.560074,1117.280075,1103.700073,1079.600079,1048.960068,1011.560074,1079.760078,1083.680077,1085.380081,1064.520073
TAG(56:7)_FA 18:0,-0.133509574,4.553562466,1.471058168,0.225178813,0.999881201,922.8 -> 621.8,TAG1,1434.26344,1584.730115,1179.880077,1761.140121,1517.300129,1648.200127,1486.620106,1390.560104,1451.580112,1309.980103,1520.980103,1672.720116,1311.44009,1725.780121,1317.660099
TAG(56:7)_FA 18:1,0.031444469,4.185387591,0.080699992,0.776351035,0.999881201,922.8 -> 623.8,TAG2,1165.186745,1146.676748,1057.440079,1173.220085,1085.920067,1269.840088,1261.100086,1122.580074,1067.84008,1182.280083,1244.700077,1095.620079,1218.020088,1036.520077,1113.54007
TAG(56:7)_FA 18:2,-0.041917725,4.107276471,0.142952929,0.705362872,0.999881201,922.8 -> 625.8,TAG2,1065.953408,1104.66341,1109.420082,1103.920078,1056.580067,1093.700069,1050.140079,1059.320076,1091.720078,1178.200081,1012.880066,1103.280075,1109.220085,1089.560078,1075.180073
TAG(56:7)_FA 20:0,-0.007994184,4.141596053,0.005206572,0.942477301,0.999881201,922.8 -> 593.8,TAG2,1107.853413,1120.96008,1100.720085,1051.720066,1045.740082,1170.940083,1165.50008,1144.240082,1098.280079,1067.080078,1141.960079,1140.220085,1047.88007,1151.560085,1147.760086
TAG(56:7)_FA 20:4,-0.008923806,4.158115998,0.006489883,0.935792031,0.999881201,922.8 -> 601.8,TAG2,1113.993416,1128.420079,1180.62009,1089.760075,1080.040092,1175.900074,1044.200073,1075.440083,1214.380089,1119.240074,1067.40007,1182.460091,1114.200081,1127.720078,1163.740089
TAG(56:8)_FA 16:0,0.025571103,4.138057502,0.053285965,0.817441024,0.999881201,920.8 -> 647.8,TAG1,1126.570084,1113.92008,1001.540077,1074.240082,1152.280083,1198.460087,1167.800095,1077.000076,1077.540077,1055.060074,1140.060074,1207.520081,1035.940079,1071.240078,1185.800095
TAG(56:8)_FA 16:1,-0.011435252,4.02834152,0.010608699,0.91796413,0.999881201,920.8 -> 649.796,TAG1,1020.876738,1035.723408,1040.360088,1003.980068,999.8400726,1021.300079,993.2600708,1059.660076,1035.640072,1023.500069,1012.640064,1105.560089,1086.480076,1000.340069,997.400074
TAG(56:8)_FA 18:0,-0.016325337,4.064509411,0.021641992,0.883043479,0.999881201,920.8 -> 619.8,TAG1,1036.810073,1055.483411,1160.020077,1032.540081,1062.660084,1018.340076,980.8000679,1051.600071,1028.740078,1068.720081,1051.940067,1051.880081,1113.180073,1109.820072,983.5400696
TAG(56:8)_FA 18:1,-0.180014551,4.552692348,2.673978275,0.10200077,0.999881201,920.8 -> 621.8,TAG2,1418.966764,1614.306774,1093.120075,1805.060108,1180.500072,2190.100143,1372.920086,1399.680099,1245.380081,1449.000084,1279.040104,1456.920113,2204.260155,1385.080093,1231.700085
TAG(56:8)_FA 18:2,0.052363486,4.118873528,0.223254183,0.636571502,0.999881201,920.8 -> 623.8,TAG2,1119.126746,1085.81341,1020.820072,1101.200081,1091.580078,1230.740082,1083.080074,1084.660072,1105.280083,1046.580074,1124.480083,1047.760078,1163.760078,1003.940071,1146.580082
TAG(56:8)_FA 20:0,0.010266715,4.180060752,0.008599116,0.926116935,0.999881201,920.8 -> 591.8,TAG2,1145.690079,1144.283414,1126.260086,1095.300076,1171.000076,1262.780083,1136.640083,1131.600079,1064.200073,1142.880081,1113.200081,1164.340076,1225.920086,1068.800091,1163.180077
TAG(56:8)_FA 20:4,0.011395296,4.099941002,0.01056077,0.918149004,0.999881201,920.8 -> 599.8,TAG2,1077.58341,1076.536741,1134.940086,1146.740082,1040.020073,1055.880074,1022.620075,1077.460075,1074.400078,1067.880074,1092.040077,1081.82008,1077.320076,1029.440063,1159.100082
TAG(58:0)_FA 16:0,-0.005025968,4.101645268,0.002055122,0.96384152,0.999881201,964.9 -> 691.9,TAG1,1079.256739,1089.640073,1061.840073,1008.700073,1065.200077,1211.100079,1067.180069,1067.940075,1118.72007,1024.880066,1116.82008,1062.680073,1044.900074,1162.540073,1062.720066
TAG(58:0)_FA 16:1,-5.08E-04,4.079030001,2.10E-05,0.996346848,0.999881201,964.9 -> 693.9,TAG1,1062.193408,1069.326743,1068.600075,1029.760063,1043.48008,1101.080086,1124.460075,1092.48008,1056.520077,1065.020081,1059.160072,1074.000072,1018.340073,1053.620075,1071.200073
TAG(58:0)_FA 18:0,-0.04188608,4.244188693,0.14350461,0.704821518,0.999881201,964.9 -> 663.9,TAG1,1188.880085,1231.700093,1036.680073,1253.420086,1155.920086,1181.620083,1278.400082,1268.380093,1086.560078,1245.040096,1189.480087,1269.600105,1267.640091,1172.140095,1155.280087
TAG(58:0)_FA 18:1,-0.080588832,4.153668419,0.529178696,0.466952358,0.999881201,964.9 -> 665.9,TAG2,1085.236743,1155.493416,1152.020081,1166.120083,1033.020073,1101.540066,1112.580086,1156.300083,1128.120079,1208.780087,1123.000069,1172.480091,1035.060074,1127.740086,1079.640079
TAG(58:0)_FA 18:2,0.019913961,4.125490327,0.032279022,0.857416642,0.999881201,964.9 -> 667.9,TAG2,1098.356742,1090.820077,1171.860088,1029.160072,1150.260078,1034.640076,1067.680084,1117.380081,1133.960068,1152.100079,1134.420071,1178.900089,1030.160072,1032.740067,1073.660076
TAG(58:0)_FA 20:0,-0.042689591,4.200699758,0.148808038,0.699677052,0.999881201,964.9 -> 635.9,TAG2,1146.32008,1188.600086,1077.840073,1141.480083,1134.580074,1195.520081,1221.380085,1132.180084,1162.100086,1212.600086,1139.62009,1313.420094,1090.160072,1136.400085,1130.080074
TAG(58:0)_FA 20:4,-0.032929679,4.135996103,0.088328063,0.766313535,0.999881201,964.9 -> 643.9,TAG2,1094.766742,1127.083413,1087.68008,1085.380077,1082.200069,1177.280071,1081.660072,1131.820091,1083.840073,1130.360065,1111.780079,1118.440083,1105.560074,1119.220093,1103.560085
TAG(58:1)_FA 16:0,0.012063083,4.074200065,0.011825376,0.913405108,0.999881201,962.9 -> 689.9,TAG1,1061.656739,1060.043409,1079.600071,1050.900078,1032.400066,1063.140076,1051.860069,1114.300079,1151.020088,1003.120075,1063.660065,1101.300076,1009.140079,1027.500072,1061.860065
TAG(58:1)_FA 16:1,0.016224656,4.076843897,0.021391755,0.883716771,0.999881201,962.9 -> 691.9,TAG1,1063.103412,1058.410072,1104.62009,1052.24007,1054.680084,1045.020069,1012.600075,1051.320072,1080.520077,1066.260078,1037.800072,1043.24007,1010.540077,1092.380074,1182.480087
TAG(58:1)_FA 18:0,-0.033653614,4.098829673,0.09214791,0.761464088,0.999881201,962.9 -> 661.9,TAG1,1070.076737,1102.246741,1019.860077,1001.94006,1015.500069,1109.820076,1003.960068,1146.34008,1078.520069,1110.220074,1117.820072,1145.300076,1087.980076,1099.860081,1116.680069
TAG(58:1)_FA 18:1,-0.025820396,4.28131236,0.054589386,0.815261586,0.999881201,962.9 -> 663.9,TAG2,1222.283425,1252.536755,1117.520084,1310.960087,1127.600082,1136.660084,1219.680092,1299.700089,1205.300095,1147.420082,1206.060085,1376.360096,1500.860111,1244.12009,1074.200085
TAG(58:1)_FA 18:2,0.026626137,4.142562639,0.057751445,0.810085832,0.999881201,962.9 -> 665.9,TAG2,1118.316742,1105.156745,1140.620083,1075.68008,1204.520081,1065.080063,1207.66008,1119.08009,1089.68008,1122.680073,1121.620068,1067.700081,1036.66008,1180.720081,1049.760063
TAG(58:1)_FA 20:0,0.044230554,4.120990364,0.159282556,0.68981791,0.999881201,962.9 -> 633.9,TAG2,1114.330083,1087.950076,1058.560078,1085.400074,1098.540077,1060.720074,1086.760082,1121.360081,1093.780083,1048.400074,1056.100082,1150.880085,1137.54007,1060.940071,1213.260101
TAG(58:1)_FA 20:4,-0.017488506,4.06438478,0.024846115,0.874751118,0.999881201,962.9 -> 641.9,TAG2,1044.313406,1064.326745,1066.680073,1082.540085,1005.58007,1044.640076,1063.060078,1051.68008,1104.060074,1094.380081,1067.200077,1080.620079,1000.08007,1032.100071,1025.900066
TAG(58:10)_FA 16:0,-0.009068457,4.094285323,0.006687542,0.934823736,0.999881201,944.8 -> 671.8,TAG1,1068.140078,1081.793409,1105.32008,1010.980076,1026.140083,1060.100079,1093.980076,1072.620068,1069.50008,1121.600079,1115.320084,1139.680077,1063.440075,1085.780075,1040.460072
TAG(58:10)_FA 16:1,0.004313567,4.092218406,0.001512424,0.968978176,0.999881201,944.8 -> 673.8,TAG1,1063.656745,1067.373409,1193.520096,1072.340073,1015.520077,1053.120068,1072.140083,1089.000076,1069.920082,1094.940083,1045.560081,1071.600079,1119.920074,1023.240078,1058.880074
TAG(58:10)_FA 18:0,0.029390959,4.180231437,0.070488435,0.790626942,0.999881201,944.8 -> 643.8,TAG1,1158.890083,1142.560081,1063.100075,1082.140079,1112.380077,1207.460083,1105.700077,1175.78009,1153.760075,1134.380081,1264.2201,1189.400082,1191.480087,1066.200073,1125.800083
TAG(58:10)_FA 18:1,-0.005334566,4.098986102,0.002315637,0.96161976,0.999881201,944.8 -> 645.8,TAG2,1082.460074,1093.543403,1001.74007,1056.700069,1053.860073,1083.200073,1049.900074,1123.120071,1112.920074,1151.560066,1136.700073,1108.84008,1108.84008,1037.840057,1032.54007
TAG(58:10)_FA 18:2,-0.003315741,4.142302819,8.96E-04,0.976121821,0.999881201,944.8 -> 647.8,TAG2,1114.216745,1123.533409,1059.960064,1199.460087,1053.56007,1263.820084,1195.620087,1088.620071,1059.500076,1066.04007,1193.00008,1061.960068,1140.740082,1061.300076,1042.880077
TAG(58:10)_FA 20:0,0.013108481,4.080223929,0.013968296,0.905919059,0.999881201,944.8 -> 615.8,TAG2,1068.663412,1066.08008,1061.200081,1038.16008,1078.780079,1066.340073,1027.420082,1097.600079,1069.940079,1062.260086,1086.880077,1100.900082,1035.080082,1031.220081,1113.880074
TAG(58:10)_FA 20:4,0.028870359,4.094778458,0.067778883,0.794598607,0.999881201,944.8 -> 623.8,TAG2,1082.036744,1067.496739,1111.420078,1060.620075,1035.880066,1087.480072,1062.200077,1057.920071,1090.000088,1017.840069,1115.100079,1066.280075,1093.400078,1114.840073,1095.640079
TAG(58:2)_FA 16:0,0.01050023,4.092446582,0.008965122,0.924565567,0.999881201,960.9 -> 687.9,TAG1,1073.326743,1072.63674,1108.520077,1034.500069,1043.900066,1104.16008,1065.40007,1092.780071,1098.280075,1034.90007,1098.58009,1129.560081,993.8400803,1039.920071,1139.960079
TAG(58:2)_FA 16:1,0.023195176,4.085257422,0.043738156,0.834341531,0.999881201,960.9 -> 689.9,TAG1,1073.66341,1063.863408,1090.220066,1061.560081,1039.180077,1107.780071,1026.720078,1019.980072,1158.160076,1009.820068,1059.020069,1139.540077,1009.32008,1044.500076,1149.580082
TAG(58:2)_FA 18:0,-0.055102295,4.181869115,0.247679905,0.618713486,0.999881201,960.9 -> 659.9,TAG1,1119.266745,1169.973413,1149.880077,1106.820068,1092.460087,1178.220089,1159.920074,1264.540077,1086.020077,1074.560066,1177.600086,1156.600094,1150.420074,1239.100086,1049.180073
TAG(58:2)_FA 18:1,-0.053802293,4.129917979,0.235766917,0.627280328,0.999881201,960.9 -> 661.9,TAG2,1085.163408,1134.346748,1050.480076,1178.100082,1067.600071,1018.900074,1038.560062,1146.200089,1079.980076,1131.540073,1053.500061,1258.480099,1188.560097,1072.860073,1082.780079
TAG(58:2)_FA 18:2,-0.078808013,4.326214053,0.509271478,0.475454398,0.999881201,960.9 -> 663.9,TAG2,1241.793421,1321.200095,1098.460075,1587.080116,1077.260071,1306.560108,1215.34008,1187.220085,1242.660088,1273.860088,1564.760124,1470.560093,1234.260075,1101.920082,1116.480087
TAG(58:2)_FA 20:0,-0.019872485,4.11174799,0.0321413,0.857717891,0.999881201,960.9 -> 631.9,TAG2,1081.336742,1103.533412,1070.420078,1134.040073,1098.84008,1106.100082,1106.48008,1109.120087,1053.880074,1104.220078,1118.860077,1028.900066,1060.140072,1138.820087,1049.820072
TAG(58:2)_FA 20:4,0.00817542,4.149363775,0.005447861,0.941161865,0.999881201,960.9 -> 639.9,TAG2,1124.430079,1124.990086,1056.680084,1104.740086,1161.680073,1276.140106,1103.240089,1066.020077,1129.280083,1140.620087,1203.860081,1091.040085,1097.56007,1071.380074,1050.960075
TAG(58:3)_FA 16:0,0.030774845,4.099271847,0.077045279,0.781342223,0.999881201,958.9 -> 685.9,TAG1,1090.256742,1075.056742,1067.060078,1209.900078,1082.32008,1016.040077,1130.740086,1076.420074,1140.880074,1062.460075,1064.200069,1050.56007,1046.280075,1034.960079,1077.120068
TAG(58:3)_FA 16:1,-0.009115373,4.098424942,0.006759893,0.934472907,0.999881201,958.9 -> 687.9,TAG1,1077.350075,1090.880075,1038.000076,1023.74007,1051.24007,1165.860073,1096.780083,1123.74007,1114.360081,1097.440075,1027.360073,1103.380089,1088.300076,1031.120075,1086.06007
TAG(58:3)_FA 18:0,7.93E-04,4.136526036,5.12E-05,0.994289118,0.999881201,958.9 -> 657.9,TAG1,1102.056744,1108.026749,1157.820068,1031.32008,1111.880085,1176.060085,1219.200085,1144.82008,1036.160076,1063.940083,1157.880077,1091.180088,1042.90007,1140.84008,1044.320068
TAG(58:3)_FA 18:1,-0.056285872,4.325559369,0.259788098,0.610265771,0.999881201,958.9 -> 659.896,TAG2,1251.246751,1309.130096,1100.960079,1268.800098,1083.540081,1300.060093,1349.10009,1352.460106,1245.660084,1185.740082,1279.68008,1453.100094,1348.500084,1294.620102,1201.000088
TAG(58:3)_FA 18:2,-0.029706525,4.087896378,0.071762973,0.788786979,0.999881201,958.9 -> 661.9,TAG2,1060.793409,1089.703407,1044.240074,1045.54007,1065.620083,1091.16008,1041.700073,1120.180069,1027.520073,1020.660069,1100.080078,1089.840073,1107.540077,1170.840084,1022.300068
TAG(58:3)_FA 20:0,0.026723542,4.096419595,0.058082368,0.809552917,0.999881201,958.9 -> 629.9,TAG2,1084.39341,1071.32674,1091.940083,1054.960072,1108.960079,1092.440071,1045.160069,1123.560074,1024.260071,1011.700066,1082.380074,1097.500088,1116.140083,1047.800072,1129.460083
TAG(58:3)_FA 20:4,-0.128676001,4.439719229,1.362234202,0.24315065,0.999881201,958.9 -> 637.9,TAG2,1327.116758,1460.470097,1105.560085,1353.5401,1361.100098,1244.920078,1478.820099,1575.520103,1189.520092,1484.540104,1194.580078,1680.900097,1395.640091,1423.400101,1343.040092
TAG(58:4)_FA 16:0,0.027832978,4.160981702,0.063166101,0.80156001,0.999881201,956.9 -> 683.9,TAG1,1140.823413,1125.823413,1073.640072,1092.180073,1231.940083,1203.580086,1206.920078,1098.580082,1032.860073,1055.020073,1163.140087,1109.140076,1143.100079,1196.44009,1066.98008
TAG(58:4)_FA 16:1,0.093380405,4.098225331,0.709024624,0.399767803,0.999881201,956.9 -> 685.9,TAG1,1107.720081,1045.193405,1124.780079,1088.520061,1073.320076,1055.600075,1125.880085,1027.280083,1085.50008,1012.74007,1169.300079,1053.54007,1097.980087,1033.480072,1094.340076
TAG(58:4)_FA 18:0,-0.120155716,4.28532795,1.182042558,0.276940563,0.999881201,956.9 -> 655.9,TAG1,1188.11342,1299.426762,1086.380074,1329.62011,1138.700085,1266.280102,1233.760086,1232.260078,1088.98008,1282.600098,1186.000088,1332.680084,1341.360104,1353.120102,1139.880077
TAG(58:4)_FA 18:1,8.85E-04,4.109148435,6.38E-05,0.993629102,0.999881201,956.9 -> 657.9,TAG2,1088.430077,1094.960077,1053.740067,1089.460075,1024.660076,1122.420074,1132.740074,1062.220074,1126.180084,1072.720085,1193.020084,1128.140079,1021.840069,1094.800072,1032.140072
TAG(58:4)_FA 18:2,0.014059834,4.165439899,0.016121285,0.898964443,0.999881201,956.9 -> 659.9,TAG2,1139.030083,1134.906749,1079.480072,1066.880089,1113.720078,1070.00008,1180.300079,1207.520081,1038.240078,1148.060081,1134.520088,1191.520077,1255.040089,1125.460087,1112.360085
TAG(58:4)_FA 20:0,0.021795573,4.092285526,0.038633994,0.844175538,0.999881201,956.9 -> 627.9,TAG2,1081.143409,1072.163406,1068.34008,1056.360073,1114.360069,1034.280067,1037.940079,1040.900074,1072.540073,1058.820068,1090.020077,1113.140076,1092.860077,1129.48008,1079.140079
TAG(58:4)_FA 20:4,-0.002301316,4.152092846,4.32E-04,0.983422744,0.999881201,956.9 -> 635.9,TAG2,1123.203411,1131.613415,1057.360073,1029.880077,1063.800072,1159.400082,1108.380074,1108.44009,1054.040073,1122.300083,1127.080082,1217.50008,1270.900085,1152.16008,1115.020081
TAG(58:5)_FA 16:0,-0.020348467,4.152173648,0.033750517,0.854238502,0.999881201,954.8 -> 681.8,TAG1,1113.733416,1137.376746,1080.520077,1199.560081,1064.420082,1093.220078,1031.74007,1109.200081,1097.240082,1103.040081,1304.440098,1149.500076,1117.460079,1169.740078,1067.100082
TAG(58:5)_FA 16:1,0.046132261,4.085266391,0.172976081,0.677480302,0.999881201,954.8 -> 683.8,TAG1,1078.736744,1051.88674,1130.980076,1058.880077,1106.98008,1019.860077,1056.860073,1107.860069,1095.440086,1031.140072,1108.120075,1064.280071,1076.220074,1029.300072,1028.800076
TAG(58:5)_FA 18:0,0.015443599,4.315901385,0.019552946,0.888792849,0.999881201,954.8 -> 653.8,TAG1,1273.693423,1268.540088,1094.68008,1221.880081,1420.920097,1172.320084,1201.800091,1190.860085,1240.260094,1383.200089,1312.480076,1175.600082,1325.340103,1467.380108,1141.360077
TAG(58:5)_FA 18:1,-0.014639604,4.198497766,0.017498977,0.894759901,0.999881201,954.8 -> 655.8,TAG2,1155.506751,1174.353419,1083.280071,1088.700073,1152.260086,1195.940075,1131.060081,1202.420094,1107.460079,1153.580086,1249.640091,1147.420082,1214.10009,1258.060104,1078.520077
TAG(58:5)_FA 18:2,-0.003079073,4.081284053,7.71E-04,0.977852482,0.999881201,954.8 -> 657.8,TAG2,1062.793414,1072.156742,1070.700073,1060.460079,1038.320084,1072.940071,1022.360081,1108.700073,1093.420082,1037.740078,1035.540077,1108.840076,1085.860077,1044.260075,1101.260086
TAG(58:5)_FA 20:0,0.01682266,4.083234334,0.023006168,0.879441033,0.999881201,954.8 -> 625.8,TAG2,1070.870075,1065.476742,1079.84008,1013.700069,1090.540081,1048.260075,1117.040073,1036.380077,1080.520081,1082.060074,1071.260063,1104.720078,1018.24007,1107.740082,1047.620079
TAG(58:5)_FA 20:4,0.042539915,4.082608191,0.147137361,0.701286148,0.999881201,954.8 -> 633.8,TAG2,1084.576745,1060.120073,1024.060074,1005.940071,1100.820076,1093.080074,1112.100075,1081.420071,1209.580093,1081.460075,1074.560081,1079.340076,1001.620079,1019.480072,1008.780064
TAG(58:6)_FA 16:0,-0.02374566,4.156428808,0.045971374,0.830227843,0.999881201,952.8 -> 679.8,TAG1,1118.116746,1143.793411,1056.740078,1103.080078,1157.300079,1246.920086,1116.440083,1056.240074,1059.980076,1080.320072,1045.660069,1214.160084,1136.82008,1162.040073,1192.500092
TAG(58:6)_FA 16:1,0.03398304,4.104718694,0.093950371,0.759213895,0.999881201,952.8 -> 681.8,TAG1,1092.713407,1074.680077,1104.960083,1168.7001,1157.940071,1054.160069,1090.020077,1067.360073,1050.24007,1051.840076,1035.700073,1063.180065,1112.060074,1042.84008,1110.320076
TAG(58:6)_FA 18:0,-0.004246976,4.178296723,0.0014718,0.969397428,0.999881201,952.8 -> 651.8,TAG1,1144.503413,1156.026746,1052.520081,1215.960079,1191.720093,1059.900074,1168.460083,1387.780098,1147.560074,1087.540085,1141.320084,1125.940083,1067.520065,1059.040058,1150.440079
TAG(58:6)_FA 18:1,-0.037944876,4.498879804,0.118714505,0.730432916,0.999881201,952.8 -> 653.8,TAG2,1435.526765,1482.040107,1078.100082,1469.940105,1374.320099,1543.780117,1693.280113,1399.960106,1196.460091,1317.580082,1366.08009,1588.260098,1662.880112,1572.720135,1320.140083
TAG(58:6)_FA 18:2,-0.023053005,4.120492448,0.043274338,0.835209565,0.999881201,952.8 -> 655.8,TAG2,1090.573411,1115.780081,1031.440071,1073.040081,1055.740074,1035.300079,1059.580074,1209.380066,1151.280083,1078.78009,1073.380074,1210.660091,1100.000084,1087.520081,1103.460079
TAG(58:6)_FA 20:0,0.01704477,4.148813361,0.023682186,0.87769633,0.999881201,952.8 -> 623.8,TAG2,1129.75008,1123.360082,1032.640076,1101.660072,1117.040081,1213.960094,1184.740078,1097.66008,1102.140076,1173.60009,1207.180088,1088.460079,1088.860077,1064.820076,1078.540081
TAG(58:6)_FA 20:4,0.023117787,4.094742286,0.043456684,0.834867728,0.999881201,952.8 -> 631.8,TAG2,1078.34341,1068.480074,1127.480091,1069.380081,1085.200077,1027.58007,1055.460083,1087.840073,1104.920074,1051.080078,1098.160076,1131.90007,1089.840076,1043.100071,1036.480076
