lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
C18:3,-0.04165912,10.3733138,0.093364633,0.759942522,0.999200575,277.3 -> 277.3,FFA,146356.4106,147926.4542,16292.34127,139325.9295,141888.35,144752.8301,144727.6707,149902.2108,146662.7708,153761.9507,154441.3511,151889.3498,144061.9104
C18:4,0.088669573,11.49857212,0.42298967,0.515449014,0.999200575,275.3 -> 275.3,FFA,336091.5201,310569.8223,16800.14114,295657.8216,324187.7238,291758.0195,313442.2226,301491.0816,335768.9648,365571.3463,342799.8421,298370.8423,364258.847
C19:0,-0.044209009,13.83562297,0.105172318,0.745708786,0.999200575,297.3 -> 297.3,FFA,1617091.975,1637416.713,132988.1299,1566142.134,1612821.652,1587808.876,1540852.636,1591058.263,1586446.293,1737275.993,1696353.509,1704798.3,1648985.785
C20:0,-0.059803734,13.21801417,0.192448974,0.660886126,0.999200575,311.3 -> 311.3,FFA,1023055.557,1046987.204,307055.0004,1062550.014,1059329.917,1078065.995,1006268.133,975798.1346,994980.2478,1057147.04,1027916.055,1061374.838,1026783.433
C20:1,-0.064939511,11.40595918,0.226895538,0.633835356,0.999200575,309.3 -> 309.3,FFA,297343.2376,305487.0977,29749.04217,284819.9989,296393.6625,296664.9806,289291.8793,314583.9634,288614.6205,326818.6646,304857.5429,304547.8809,307558.483
C20:3,0.061088224,10.61764252,0.200760837,0.65410742,0.999200575,305.3 -> 305.3,FFA,177512.2846,167191.7757,36630.90263,170403.8326,176234.5727,159149.8704,181183.8728,157819.1912,172791.9724,178536.2921,170481.473,170049.6922,186869.5319
C20:4,-0.032537883,11.00936201,0.056963119,0.811361888,0.999200575,303.3 -> 303.3,FFA,228622.6329,229762.8119,19692.30137,234979.8163,235105.1959,229954.1565,248836.7375,190893.5125,195727.8542,227235.1961,200656.7156,265751.378,262786.6613
C20:5,-0.005360833,10.94827849,0.001546265,0.968633211,0.999200575,301.3 -> 301.3,FFA,218521.8634,215422.8592,43585.48311,212621.0354,217469.4156,212625.5541,219166.5352,205118.3144,201287.6138,222849.8162,225433.0357,223899.5762,229252.7166
C22:0,-0.0924372,13.01344948,0.459734105,0.497748266,0.999200575,339.3 -> 339.3,FFA,885960.0594,927402.3218,190928.454,900894.0655,912537.8503,939821.5109,895821.2801,894776.1222,882405.6276,911302.2448,863604.9,990217.6658,875430.6389
C22:1,-0.083107471,11.59795721,0.371597307,0.542134884,0.999200575,337.3 -> 337.3,FFA,336820.7647,350313.5886,39254.00281,328500.1426,325800.8818,364770.7861,348915.9444,368924.4259,341883.0665,336893.6243,329042.6254,352478.9641,338461.3053
C22:4,-0.0379982,10.1438444,0.077672052,0.780477319,0.999200575,331.3 -> 331.3,FFA,122333.3408,123331.5488,37027.26273,117028.5676,117149.5488,120303.2085,124076.5084,118037.4883,122021.6488,124908.7491,127086.7693,136379.7304,121332.2286
C22:5,-0.070990061,11.29675391,0.271138166,0.602569301,0.999200575,329.3 -> 329.3,FFA,274410.9116,283069.6081,32948.46242,280039.6208,278443.6013,283087.842,285709.4219,275065.5803,259979.4768,274551.2176,268482.4768,302603.7799,279439.5811
C22:6,-0.054741211,11.65197167,0.161234197,0.688022754,0.999200575,327.3 -> 327.3,FFA,352286.2484,359463.9053,48043.82324,355543.9445,357781.6447,359469.2437,378895.3865,340601.1851,323574.5816,363044.2059,328573.6228,378660.9475,372606.0062
C24:0,-0.057613752,13.66512017,0.178615363,0.672565886,0.999200575,367.3 -> 367.3,FFA,1425745.108,1456383.077,156360.6902,1403027.804,1506219.04,1526045.941,1404171.779,1542886.56,1461050.383,1378981.555,1394185.682,1430973.522,1363098.655
C24:1,-0.085220665,13.622198,0.390770514,0.531894665,0.999200575,365.3 -> 365.3,FFA,1383711.418,1441400.001,30146.96207,1420623.099,1534609.272,1489981.409,1518489.096,1668535.44,1327739.024,1337261.316,1256830.71,1290598.74,1280888.99
C24:5,-0.070503075,12.51723724,0.267455809,0.605043565,0.999200575,353.3 -> 353.3,FFA,642672.0539,662499.1363,50897.54383,627958.6049,641534.8239,669493.3489,637196.0012,692694.8712,664267.8115,641186.6487,647385.8869,681162.2077,622975.746
C24:6,-0.003507874,11.70141104,6.62E-04,0.979471168,0.999200575,355.3 -> 355.3,FFA,371764.1339,365738.962,46765.24342,347467.0058,383554.4674,375931.2867,363818.8465,379945.425,395679.2277,344530.7064,369937.784,380820.3862,345830.3439
C26:0,-0.071418363,13.0160509,0.274449994,0.600362179,0.999200575,395.3 -> 395.3,FFA,907249.5131,935899.8941,76516.90511,914848.0666,1014872.625,982587.6067,961013.4485,1023564.659,881793.2839,902143.0211,846049.3857,856356.1168,832518.8223
C26:1,-0.055787753,13.69749756,0.16747364,0.682366894,0.999200575,393.3 -> 393.3,FFA,1472981.917,1503597.159,31316.76229,1556502.309,1733007.758,1591260.263,1681798.04,1686700.023,1392143.33,1377688.54,1211752.072,1305834.658,1346208.383
C28:0,-0.24360298,12.72092616,3.189576014,0.074109231,0.999200575,423.4 -> 423.4,FFA,696562.6729,808753.3283,42216.40306,755665.1336,753845.0299,934006.7641,718513.0316,867709.4206,746369.1305,660124.9457,653477.2671,826260.3775,610608.9055
C30:0,-0.081726805,12.17425686,0.359370347,0.548856137,0.999200575,451.4 -> 451.4,FFA,506041.1557,525446.4094,28527.50211,501374.1172,518324.4567,570875.6607,500150.6156,539644.4543,564562.6988,481132.7944,488253.9939,534205.0202,458914.0138
C32:0,-0.105304606,11.32397651,0.596539525,0.439901409,0.999200575,479.4 -> 479.4,FFA,277279.9149,292660.3915,25028.48163,279511.159,286947.9001,317455.8814,286302.0204,304868.1203,297507.3581,260276.2567,268510.9172,301190.5399,247131.3785
C34:0,-0.135352732,11.68968974,0.985442111,0.32085892,0.999200575,507.5 -> 507.5,FFA,354938.7059,382396.8989,18926.46126,352843.6658,369345.1476,419674.971,341091.762,398823.2661,392570.4694,332226.9819,341520.5656,408415.6096,330165.5845
Cer(d14:1(4E)/20:0(2OH)),-0.060917314,4.873288327,0.19676289,0.657346534,0.999200575,554.5 -> 208.3,cer,2957.352214,3030.200211,2580.560181,3127.700214,2821.440193,2853.98019,2786.380211,3169.960232,2929.520203,2925.360199,2999.900215,3074.000217,3249.520248
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.012248477,4.86430126,0.007954656,0.928931804,0.999200575,552.5 -> 208.3,cer,3017.948219,2937.932201,2552.740173,3260.420238,3159.980225,2859.200199,2904.200214,2944.64019,3001.580219,2799.700188,3221.140228,2825.700191,2802.840206
Cer(d14:1(4E)/22:0(2OH)),-0.082123744,4.82733537,0.357365939,0.549972777,0.999200575,582.5 -> 208.3,cer,2821.2242,2931.91621,2692.220207,2800.180214,2861.500195,3147.000214,2726.200195,3042.440208,2612.000191,2784.900192,2782.460201,2885.060223,3123.96022
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.07758627,4.904014748,0.319270141,0.572046594,0.999200575,580.5 -> 208.3,cer,3010.760217,3118.368219,2574.800179,2800.140194,2930.200214,3368.960228,3011.340218,3229.120239,3193.360241,3163.320229,3058.220215,3030.300205,2860.680199
Cer(d14:1(4E)/24:0(2OH)),0.021026425,4.966394395,0.023465958,0.878251579,0.999200575,610.6 -> 208.3,cer,3257.532233,3151.804219,2665.020195,3145.200226,3534.800228,3239.340229,3166.820236,3084.400208,3334.580246,3264.440228,3194.580231,3025.640205,3056.880222
Cer(d14:1(4E)/26:0(2OH)),0.00750172,4.784706774,0.002981051,0.956457931,0.999200575,638.6 -> 208.3,cer,2831.452203,2765.368195,2578.120174,2633.480175,2645.880188,2812.960217,2905.960186,2826.380199,2974.260208,2751.240189,2988.320229,2802.780197,2642.840202
"Cer(d14:2(4E,6E)/16:0)",0.00848666,4.963189433,0.003822539,0.95070085,0.999200575,480.4 -> 206.3,cer,3225.824231,3148.252228,2752.140182,3353.280247,3080.300236,3121.940243,2789.88018,3230.960236,3590.540257,3028.100212,3387.82024,3006.980202,3280.580242
"Cer(d14:2(4E,6E)/18:0(2OH))",-0.006283725,4.867285007,0.002093399,0.963506583,0.999200575,524.5 -> 206.3,cer,2978.976212,2938.672214,2769.200172,2816.520195,2960.980209,2753.80019,3081.000229,3029.220222,2997.680218,2910.960228,2917.600193,3182.860233,2937.620213
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.003496174,4.834100431,6.48E-04,0.979693985,0.999200575,522.5 -> 206.3,cer,2925.768202,2865.596204,2670.640182,2909.200199,2831.640205,3016.080223,2796.520199,2906.260208,2978.100201,2863.220203,3033.460217,2633.220184,2989.12019
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.051825596,4.814630004,0.14231594,0.705989423,0.999200575,506.5 -> 206.3,cer,2831.6082,2881.528209,2629.060184,2955.520229,2782.880196,2850.360203,2910.540211,2522.860176,2989.860214,2670.080193,2775.980206,3408.820244,2698.780174
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.01152581,4.801743248,0.007038155,0.933140939,0.999200575,550.5 -> 206.3,cer,2864.056206,2790.072199,2655.260185,2786.560204,2933.240223,2770.900181,2665.340179,2613.160191,2848.740208,3001.760223,2961.7402,2777.980198,2911.220219
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.084196478,4.771502341,0.375403541,0.540073508,0.999200575,534.5 -> 206.3,cer,2710.888191,2823.200198,2602.420181,2918.780205,2757.700191,2612.640171,2856.820194,2864.060211,2586.640186,2824.640202,2714.700195,2895.880199,2638.580189
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0.029021696,4.85411208,0.044648381,0.832651906,0.999200575,578.5 -> 206.3,cer,2992.948212,2880.280204,2703.940205,2881.700207,3028.900211,3007.480228,2823.220203,2932.160187,2921.540192,2859.800205,2956.760223,2720.260193,3234.320229
"Cer(d14:2(4E,6E)/24:0(2OH))",0.007428786,4.982610609,0.002929556,0.956835274,0.999200575,608.6 -> 206.3,cer,3271.680233,3197.148216,2748.360188,3280.880222,2994.780209,3021.040188,3234.920235,3072.540211,3365.24025,3215.400238,3388.020226,3395.880222,3375.440247
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.055626848,4.814641425,0.163967763,0.685529458,0.999200575,606.5 -> 234.3,cer,2839.608201,2897.764201,2532.640182,2776.960194,3092.200222,2731.640194,2629.600185,3141.760227,2826.62019,2897.060192,2818.660191,2941.4002,2830.960217
"Cer(d16:2(4E,6E)/24:0(2OH))",-5.15E-04,4.889208726,1.41E-05,0.997007648,0.999200575,636.6 -> 234.3,cer,3069.924213,3014.916216,2482.080185,2901.260189,3387.080231,3012.400211,2857.360214,3146.480232,2858.240181,3042.740242,3126.780216,2971.700207,3120.160225
Cer(d18:0/14:0),-0.011896408,4.791619161,0.007497329,0.930999707,0.999200575,512.5 -> 266.4,cer,2823.800195,2795.372193,2600.980171,2836.46019,2808.340199,3017.100224,3037.800198,2759.820183,2756.880188,2593.620174,2721.900188,2769.860195,2794.080204
Cer(d18:0/16:0(2OH)),-0.037286559,4.926695318,0.07376507,0.785931708,0.999200575,556.5 -> 266.4,cer,3111.40822,3135.384219,2536.660183,3454.320229,3201.600212,3090.200214,3050.300209,3227.22023,3215.880249,2943.440208,3059.880207,2961.740215,3029.380222
Cer(d18:0/16:0),-0.001685269,5.332518539,1.51E-04,0.990187935,0.999200575,540.5 -> 266.4,cer,4234.324298,4162.836278,2845.620197,4212.120304,4286.020271,4077.700272,4323.420311,4230.040264,4452.680325,4238.920292,4294.320293,4055.400257,3815.18029
Cer(d18:0/18:0(2OH)),0.022456491,4.882178048,0.026741111,0.870103441,0.999200575,584.6 -> 266.4,cer,3048.008222,2947.23222,2726.100185,3001.960217,2865.960194,2895.72023,3003.180202,2701.240204,3052.380249,2861.320198,3030.580208,3275.92025,3287.940258
Cer(d18:0/18:0),0.022175768,5.063424432,0.02612612,0.871592693,0.999200575,568.6 -> 266.4,cer,3498.996255,3384.668241,2728.08017,3767.600246,3642.660244,3274.800232,3543.380257,3455.600254,3544.600273,3302.820248,3348.460247,3122.520226,3415.880257
Cer(d18:0/20:0(2OH)),-0.040333475,4.886503136,0.086250256,0.768999428,0.999200575,612.6 -> 266.4,cer,2955.828208,2984.420215,3054.500221,3102.580204,2823.02021,2856.4002,2841.600182,3097.080223,2974.540226,2776.740208,3201.760216,3089.30024,2938.220207
Cer(d18:0/20:0),0.059827305,5.910690176,0.191289187,0.661845798,0.999200575,596.6 -> 266.4,cer,6652.392479,6271.172459,2554.940186,5863.640438,6477.640476,5916.560413,7024.560501,6364.900475,6587.680439,6222.540485,5789.620449,6988.220482,7382.460529
Cer(d18:0/22:0(2OH)),0.008497697,4.830304475,0.003824768,0.950686498,0.999200575,640.6 -> 266.4,cer,2813.448201,2746.612196,3615.26025,2816.320202,3019.720222,2451.700172,2617.740181,2937.980202,2562.020184,2676.340199,3040.040234,2850.720207,2827.720184
Cer(d18:0/22:0),0.006794496,5.660742923,0.002464038,0.960410006,0.999200575,624.6 -> 266.4,cer,5450.688371,5329.536375,2528.220169,5159.240334,4876.060341,4910.060352,5529.720417,5617.860352,6451.440372,5121.240383,4853.640339,5839.280453,5542.580383
Cer(d18:0/24:0),-0.060264915,5.448728625,0.193562953,0.6599676,0.999200575,652.7 -> 266.4,cer,4548.568328,4655.136325,2629.680168,4947.880352,4820.420345,4586.120335,4278.6003,4473.100307,5080.160404,4268.400276,4324.22031,5000.180355,4239.440281
Cer(d18:0/26:0),-0.050592088,5.045605877,0.135965731,0.712325025,0.999200575,680.7 -> 266.4,cer,3390.052237,3447.816256,2519.160187,3694.320267,3344.640232,3336.060249,3425.680233,4005.940304,3493.020252,3147.380226,3521.360252,3055.380234,3165.560215
Cer(d18:0/h24:0),-0.034956778,4.800204309,0.064743953,0.799149216,0.999200575,668.7 -> 266.4,cer,2830.512202,2847.636209,2508.880161,2832.380196,3039.940208,2948.540211,2878.640202,2712.360195,2728.920193,2850.280231,2624.940193,2894.620213,2880.120216
Cer(d18:0/h26:0),0.001572244,4.727973459,1.31E-04,0.990872953,0.999200575,696.7 -> 266.4,cer,2710.272189,2658.62419,2528.02018,2763.000202,2762.180183,2780.440197,2824.740196,2596.260181,2621.740189,2613.080173,2642.860188,2540.340195,2699.840191
Cer(d18:1/12:0),-0.062588619,4.749397093,0.207401052,0.648812104,0.999200575,482.5 -> 264.3,cer,2685.944197,2754.61219,2600.460194,2628.740173,2684.060188,2722.540195,2696.760189,2739.660194,2659.560196,2770.020191,2646.520199,2912.100197,2742.820213
Cer(d18:1/16:0),0.072889656,6.095472479,0.28416429,0.593984693,0.999200575,538.5 -> 264.3,cer,7606.188548,7104.756517,2860.600208,7891.020569,6948.840496,6466.500473,7106.700478,6445.760468,7715.400578,7512.960545,8315.82061,7207.540531,7944.18058
Cer(d18:1/18:0),-0.079351117,4.962513275,0.334171341,0.563213114,0.999200575,566.6 -> 264.3,cer,3146.416216,3268.328233,2551.120178,3533.920261,2714.140198,3060.820225,3024.520203,3156.120205,3379.80022,3655.220261,2992.460205,2935.560211,3621.160255
Cer(d18:1/18:1(9Z)),-0.020503751,4.840150721,0.022283497,0.881335395,0.999200575,564.5 -> 264.3,cer,2920.188203,2908.772207,2617.140186,3117.240227,2855.040192,2977.0802,3034.560211,2810.140198,2586.360184,2692.920204,3039.400219,2946.480206,3085.580212
Cer(d18:1/2:0),-0.013380285,5.001971729,0.009506052,0.92233014,0.999200575,342.3 -> 264.3,cer,3307.452226,3277.016226,2661.460175,3266.320229,3308.480236,3400.300262,2944.840199,3195.420208,3274.82021,3326.520195,3517.16024,3196.520237,3491.960247
Cer(d18:1/20:0),-0.042004982,5.856113056,0.094273226,0.758813342,0.999200575,594.6 -> 264.3,cer,6168.408455,6242.820438,2601.540192,6941.300476,5538.660416,5402.140354,6933.900528,6708.640491,5791.440437,5825.180408,6211.600437,6336.840462,6366.440456
Cer(d18:1/22:0),-0.078600664,5.581976436,0.329547795,0.565925484,0.999200575,622.6 -> 264.3,cer,4992.440338,5175.704384,2553.160183,5232.760353,5101.380367,5182.940399,4804.700352,5566.660419,5166.120319,4659.960323,4813.680302,5236.200424,5076.320351
Cer(d18:1/24:0),0.067632445,5.697392388,0.244155195,0.621220991,0.999200575,650.6 -> 264.3,cer,5667.192381,5311.884367,2960.760204,5857.580391,6123.140381,4887.580315,4956.500347,5156.280354,6283.400394,5174.760406,4871.900318,5483.220367,6101.020466
Cer(d18:1/24:1(15Z)),0.084622026,5.066135456,0.380373088,0.537403634,0.999200575,648.6 -> 264.3,cer,3566.24824,3302.336233,2857.880211,3361.180237,3300.020226,3381.840256,3470.700218,3546.820267,3493.860233,3249.0802,3900.080257,2972.760204,3666.580265
Cer(d18:1/26:0),-0.14205536,4.978886479,1.070859755,0.300751328,0.999200575,678.7 -> 264.3,cer,3118.076221,3381.30024,2517.880192,3541.200253,3067.940228,3222.040215,3241.900215,3578.500259,2969.080227,3331.380241,2880.080196,3233.380234,3431.380241
Cer(d18:1/26:1(17Z)),0.039377604,4.736760998,0.082096703,0.774475878,0.999200575,676.7 -> 264.3,cer,2777.512199,2655.112186,2416.940178,2691.740181,2810.140198,2506.060173,2839.660225,2690.220192,2514.020164,2729.700191,2867.580208,2657.840191,2856.160202
Cer(d18:2/14:0),0.035643462,4.745862489,0.067271981,0.795350988,0.999200575,508.5 -> 262.4,cer,2791.696204,2675.72019,2425.620159,2729.680187,2674.760204,2570.680172,3011.920219,2531.060192,2794.640209,2702.540195,2694.220184,2844.640202,2782.940201
Cer(d18:2/16:0),0.067153058,4.798909762,0.238916486,0.624989784,0.999200575,536.5 -> 262.4,cer,2936.168211,2752.384186,2448.640167,2856.640198,2934.340202,2766.340176,3148.560234,2943.420208,3046.580212,2597.220169,2811.260216,2598.300179,2740.100193
Cer(d18:2/18:1),-0.059840738,4.718931431,0.189520023,0.663316399,0.999200575,562.5 -> 262.4,cer,2627.828188,2689.620193,2593.180187,2816.880203,2859.940212,2582.440178,2563.70018,2578.300179,2561.720173,2666.500206,2624.600189,2803.980198,2529.180187
Cer(d18:2/20:0),-0.115654608,5.332870353,0.712107036,0.398745213,0.999200575,592.6 -> 262.4,cer,4079.392297,4339.488307,2733.600197,4022.820282,4152.500305,4727.12038,4097.420311,4370.300301,4047.52026,4511.760281,3939.66032,4065.440292,4159.860291
Cer(d18:2/20:1),-0.047126993,4.725805919,0.117555052,0.731701512,0.999200575,590.6 -> 262.4,cer,2649.780183,2689.152181,2624.80019,2842.940189,2672.500168,2547.120174,2619.080193,2676.36018,2619.820183,2749.440197,2731.2202,2629.900166,2606.28017
Cer(d18:2/22:0),-0.043545626,5.18823762,0.100860558,0.750799365,0.999200575,620.6 -> 262.4,cer,3776.968268,3825.784274,2534.780178,3972.400261,3486.020252,3663.200264,4097.6003,4347.840343,3929.06028,3633.20026,3346.060234,3512.280239,4026.100273
Cer(d20:0/26:0(2OH)),-0.021087497,4.808164493,0.023561699,0.878005406,0.999200575,724.7 -> 292.4,cer,2850.180202,2839.528201,2612.900192,2910.940216,2718.600193,2931.760204,2862.160194,2763.080193,2909.340214,2764.500198,2966.860214,2827.360195,2793.940197
Cer(d20:0/26:0),-0.068085603,4.756715679,0.245461412,0.620289125,0.999200575,708.7 -> 292.4,cer,2702.960197,2783.684193,2536.000191,3001.240215,2649.120193,2745.740177,2734.860195,2629.740173,2664.960186,2849.640209,2672.180199,2692.060192,2793.680214
Cer(t18:0/16:0(2OH)),0.058682515,5.103802838,0.183020953,0.668789833,0.999200575,572.5 -> 282.4,cer,3671.624249,3460.964243,2562.620197,3864.500244,4282.340286,4008.040302,4413.040318,2975.200218,3203.94022,3377.560238,3383.220219,3079.520214,3075.5802
Cer(t18:0/18:0(2OH)),3.64E-04,5.117228104,7.03E-06,0.997884109,0.999200575,600.6 -> 282.4,cer,3630.032251,3563.03626,2600.480179,3933.520309,3992.660271,3725.06028,3606.620251,3093.720207,3231.960232,2926.260201,3154.420212,4136.620304,4164.50029
Cer(t18:0/20:0(2OH)),-0.124195295,4.847581515,0.817393765,0.365943271,0.999200575,628.6 -> 282.4,cer,2830.644194,3030.908212,2624.060192,3695.400246,2882.84021,2800.860226,2787.700184,3022.520191,2833.720207,2805.68021,2825.880177,2830.080185,2823.080193
Cer(t18:0/22:0(2OH)),-0.051686304,5.161703072,0.141774929,0.70652283,0.999200575,656.6 -> 282.4,cer,3155.364224,3209.580222,7291.140526,3182.78022,3250.760235,3290.280224,2844.220196,3074.440212,3245.160229,3154.160225,3340.960251,3346.240231,3095.720211
Cer(t18:0/24:0(2OH)),-0.107821466,5.006384338,0.616830129,0.432227675,0.999200575,684.7 -> 282.4,cer,3085.028225,3264.616234,3771.920242,3325.640244,3186.000229,3063.860229,2941.760223,3750.720257,3013.800224,2918.160213,3046.640202,3264.700226,3236.940247
Cer(t18:0/26:0(2OH)),-3.56E-04,4.718268824,6.70E-06,0.997934321,0.999200575,712.7 -> 282.4,cer,2673.544193,2626.144187,2660.120186,2690.420185,2703.060196,2581.86018,2576.820194,2830.540195,2696.000179,2533.600189,2657.500198,2494.300186,2734.340199
Cer(t20:0/26:0(2OH)),-0.01270852,4.68488761,0.008544965,0.926349271,0.999200575,740.7 -> 310.4,cer,2608.712183,2585.336183,2529.420177,2830.340206,2501.320171,2443.400173,2695.540203,2600.460175,2605.220192,2448.400173,2620.24017,2604.080189,2621.240181
