,lipid,Transition,type,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
377,PE (24:0),580.3974 -> 439.3974,PE,1760.020153,,,1383.520103,1308.440098,1347.960083,1628.70013,1363.020088,1336.480091,1446.840096,1316.040092,1334.160091,1364.360085,1330.840103,1271.060085
378,PE (26:0),608.4287 -> 467.4287,PE,1421.240105,,,1553.620102,1386.820095,1438.500103,1477.240093,1445.100101,1291.040089,1413.640099,1367.600098,1395.120094,1360.900116,1284.240097,1277.980091
379,PE (26:1),606.4131 -> 465.4131,PE,1524.360126,,,1314.500084,1390.720097,1301.820095,1385.560097,1336.760094,1260.900093,1398.060093,1402.060104,1362.680096,1445.080109,1292.840092,1331.660088
380,PE (28:0),636.46 -> 495.46,PE,1376.980095,,,1430.840099,1359.980099,1355.660088,1398.60009,1289.380093,1288.320084,1396.640099,1235.560093,1272.560081,1351.2201,1354.000099,1260.540108
381,PE (28:1),634.4444 -> 493.4444,PE,1354.3801,,,1373.380093,1285.620087,1295.580093,1410.80011,1418.980099,1297.080082,1322.240101,1295.960091,1377.960094,1361.520103,1276.540085,1355.780094
382,PE (28:2),632.4287 -> 491.4287,PE,1461.360104,,,1404.940094,1359.720097,1288.500084,1254.700077,1497.740105,1269.000092,1322.660107,1323.440094,1261.92009,1311.18008,1351.62009,1276.920086
383,PE (30:0),664.4913 -> 523.4913,PE,1330.540096,,,1256.700085,1297.08009,1331.980106,1379.720093,1346.32011,1437.440105,1294.560085,1316.420094,1385.160088,1350.880104,1296.960098,1455.680107
384,PE (30:1),662.4757 -> 521.4757,PE,1358.200089,,,1284.960094,1352.080109,1366.760098,1514.520115,1461.120094,1281.840096,1408.040104,1454.440102,1541.2001,1365.080101,1332.860092,1310.940086
385,PE (30:2),660.46 -> 519.46,PE,1351.380096,,,1331.080105,1281.400089,1409.860092,1451.000111,1334.260101,1392.880096,1328.360096,1257.700092,1279.020084,1312.740089,1307.560101,1329.820099
386,PE (30:3),658.4444 -> 517.4444,PE,1370.900105,,,1437.960114,1450.940105,1408.140091,1443.060104,1351.140106,1389.160107,1434.840096,1349.040092,1264.76009,1381.060097,1277.500084,1301.560093
387,PE (30:4),656.4287 -> 515.4287,PE,1317.42009,,,1345.500103,1273.760086,1277.78009,1380.320095,1356.2201,1332.560097,1372.160095,1251.120094,1348.820103,1369.800091,1342.000095,1302.520096
388,PE (32:0),692.5226 -> 551.5226,PE,1297.180088,,,1665.580105,1589.000114,1521.600109,1503.96011,1412.240101,1647.700123,1749.620117,1793.140137,1687.300114,1858.660118,1411.020096,1569.540127
389,PE (32:1),690.507 -> 549.507,PE,1443.360092,,,1441.560116,1358.140102,1273.860085,1381.800106,1487.320118,1276.400089,1357.620102,1370.560112,1513.860111,1348.680088,1438.540115,1305.5201
390,PE (32:2),688.4913 -> 547.4913,PE,1361.300102,,,1436.0401,1301.980095,1545.420116,1404.660103,1297.120098,1369.220097,1298.840092,1456.400105,1279.320095,1409.220116,1278.920086,1296.640106
391,PE (32:3),686.4757 -> 545.4757,PE,1368.960087,,,1381.460094,1459.460094,1411.880096,1462.720104,1561.440105,1244.960091,1372.100105,1313.180092,1240.200085,1438.180111,1279.880089,1384.700096
392,PE (32:4),684.46 -> 543.46,PE,1303.700096,,,1294.520092,1346.980095,1261.940086,1347.300087,1376.000107,1253.680092,1353.560089,1300.460098,1342.880093,1634.940098,1344.240097,1256.200092
393,PE (32:5),682.4444 -> 541.4444,PE,1386.720108,,,1325.760098,1445.100117,1360.200096,1392.360092,1271.000092,1272.740086,1369.920105,1313.720085,1309.560101,1421.760094,1331.740093,1409.640087
394,PE (34:0),720.5539 -> 579.5539,PE,1497.12011,,,1575.040115,1412.140095,1582.80011,1417.780098,1389.000084,1387.600105,1404.420094,1390.100113,1565.480114,1400.220097,1311.200077,1331.040089
395,PE (34:1),718.5383 -> 577.5383,PE,2261.380169,,,1635.260109,1815.940125,1426.400093,1339.160088,1551.060108,1714.500114,1723.76012,1813.84013,1979.240139,2113.420135,1740.700123,1368.600094
396,PE (34:2),716.5226 -> 575.5226,PE,1704.340111,,,1398.760098,1413.740105,1318.780098,1297.980095,1406.600094,1409.120106,1358.520088,1544.980122,1644.000126,1467.360104,1357.400116,1400.440098
397,PE (34:3),714.507 -> 573.507,PE,1457.960091,,,1349.900093,1542.340096,1462.580109,1476.000107,1671.920124,1532.220127,1472.700104,1582.620113,1778.260139,1657.440121,1442.640099,1409.400093
398,PE (34:4),712.4913 -> 571.4913,PE,3009.760197,,,8333.960629,6453.62043,8221.800674,8155.580574,8310.18063,10339.18066,8834.140606,11110.60076,12161.32089,11959.04073,8421.000633,7680.700558
399,PE (34:5),710.4757 -> 569.4757,PE,1539.760109,,,2273.020145,1946.820129,2329.540161,2526.060177,2563.400192,2894.840183,2568.120182,2547.840168,2974.220207,3265.680206,2343.260143,1972.700119
400,PE (34:6),708.46 -> 567.46,PE,1471.280106,,,1448.340099,1251.380089,1451.400101,1283.120083,1395.880093,1301.460094,1449.720104,1357.300102,1248.120087,1267.260086,1395.840092,1378.760105
401,PE (36:0),748.5852 -> 607.5852,PE,1513.080097,,,1451.980106,1711.180111,1751.580116,1305.340092,1684.180119,1486.440109,1877.100132,1747.120136,1575.620102,1695.040127,1302.220097,1434.180111
402,PE (36:1),746.5696 -> 605.5696,PE,3624.400242,,,2139.800175,1824.040123,1965.640133,1915.060104,2096.300114,1656.920116,2124.340149,2175.540176,2287.000191,2126.100155,1548.660107,1584.680119
403,PE (36:2),744.5539 -> 603.5539,PE,2558.740189,,,1768.360123,1629.840122,1809.920124,1704.860115,1851.420135,1634.880119,1794.020138,2094.920162,2318.780159,2488.120163,1770.92012,1491.080116
404,PE (36:3),742.5383 -> 601.5383,PE,1453.3601,,,1566.320114,1427.820099,1528.660099,1585.640118,1473.920097,1479.760105,1751.940125,1406.440094,1604.780117,1633.340126,1307.940083,1353.920086
405,PE (36:4),740.5226 -> 599.5226,PE,1894.920128,,,1705.260136,1633.580112,1424.180103,1441.120102,1541.540112,1412.740108,1648.280106,1713.220127,1490.060101,1464.12009,1484.30011,1428.160103
406,PE (36:5),738.507 -> 597.507,PE,1362.400089,,,1391.860092,1424.560112,1289.820087,1306.440083,1547.820107,1305.700089,1467.780102,1400.100094,1427.340099,1352.680103,1312.660099,1297.040089
407,PE (36:6),736.4913 -> 595.4913,PE,1384.42009,,,1561.320103,1376.460102,1254.360088,1268.640079,1334.420097,1354.900089,1492.940105,1410.100094,1329.520092,1287.300098,1318.080105,1239.220097
408,PE (36:7),734.4757 -> 593.4757,PE,1370.520096,,,1542.120106,1510.2001,1389.860088,1383.820099,1356.260094,1352.280094,1466.500107,1522.82011,1436.360111,1428.480099,1340.260098,1338.900101
409,PE (36:8),732.46 -> 591.46,PE,1506.160107,,,1527.220119,1559.660122,1501.940105,1465.66011,1462.820118,1344.480103,1464.8601,1352.440094,1516.700108,1322.860096,1532.5201,1302.840092
410,PE (38:0),776.6165 -> 635.6165,PE,2698.760201,,,2872.460201,2786.820198,2536.940174,2816.100204,2624.040184,2661.440174,2674.82019,2666.000191,2551.080185,2766.920185,2665.860199,2782.980183
411,PE (38:1),774.6009 -> 633.6009,PE,1359.12009,,,1553.920116,1408.580093,1491.160095,1277.920101,1455.280094,1387.300098,1407.180107,1435.440117,1428.500095,1519.46011,1461.520107,1363.860088
412,PE (38:2),772.5852 -> 631.5852,PE,1350.980087,,,1506.800106,1577.620121,1626.560123,1380.160088,1484.140114,1339.820095,1536.500111,1367.760101,1464.30011,1423.380108,1313.360092,1411.000099
413,PE (38:3),770.5696 -> 629.5696,PE,2077.420155,,,1625.620094,1451.660107,1713.060108,1777.800114,1637.560104,1530.060101,1819.880127,1735.140121,1739.680126,1688.700104,1619.600124,1452.840107
414,PE (38:4),768.5539 -> 627.5539,PE,3096.560246,,,2050.440125,1988.620152,2042.460121,1785.940144,2501.340172,2101.800144,2298.500168,2500.220181,2174.680145,1968.46014,1760.820133,1632.780117
415,PE (38:5),766.5383 -> 625.5383,PE,1733.780117,,,1751.92012,1448.420101,1697.840118,1444.960102,1657.540119,1507.700092,1440.520111,2003.600136,1730.760132,1853.240112,1665.66011,1609.560123
416,PE (38:6),764.5226 -> 623.5226,PE,1390.860088,,,1705.480114,1453.620113,1381.020092,1588.880108,1593.260117,1369.460094,1567.660099,1605.500114,1870.720131,1617.680107,1262.560085,1559.560093
417,PE (38:7),762.507 -> 621.507,PE,1324.280087,,,1435.320103,1408.380085,1315.620083,1336.920101,1391.900105,1285.00008,1329.960098,1373.240101,1356.220089,1373.62009,1318.960091,1323.340092
418,PE (38:8),760.4913 -> 619.4913,PE,1453.620102,,,1355.440094,1285.800095,1391.200089,1357.560085,1456.62011,1398.880104,1414.540104,1317.620094,1540.300102,1381.080105,1300.320087,1351.700104
419,PE (38:9),758.4757 -> 617.4757,PE,1300.94009,,,1335.640095,1427.920094,1247.600086,1267.100086,1353.420097,1276.700085,1436.320091,1348.340084,1424.620087,1370.400101,1268.980087,1308.34008
420,PE (40:0),804.6478 -> 663.6478,PE,1295.300095,,,2710.360203,2060.800152,2360.540146,2209.060169,1808.880127,1973.900127,3387.76025,3499.800262,2648.060184,3191.900219,2148.460148,1870.740135
421,PE (40:1),802.6322 -> 661.6322,PE,1447.120106,,,1453.300098,1370.520096,1355.940098,1331.480091,1423.000092,1420.560093,1344.800098,1382.200089,1345.840099,1325.000092,1317.840088,1342.5401
422,PE (40:10),784.4913 -> 643.4913,PE,1527.040096,,,1431.060112,1402.500095,1378.400101,1321.000092,1443.760117,1320.840096,1363.880093,1443.020111,1326.300095,1286.560085,1271.280087,1236.28009
423,PE (40:2),800.6165 -> 659.6165,PE,1263.340084,,,1300.160084,1567.980118,1593.100109,1633.520115,1447.380104,1388.120094,1557.7201,1294.540092,1413.420101,1505.580101,1416.380108,1810.720135
424,PE (40:3),798.6009 -> 657.6009,PE,1285.640102,,,1398.020103,1443.340088,1355.960098,1388.000088,1321.280094,1322.600094,1396.400085,1287.120102,1342.580097,1482.300098,1244.740089,1305.380096
425,PE (40:4),796.5852 -> 655.5852,PE,1673.140125,,,1588.600124,1379.900105,1318.100113,1509.760101,1457.540108,1393.400097,1490.020123,1595.400105,1473.0401,1402.960094,1434.700096,1413.720108
426,PE (40:5),794.5696 -> 653.5696,PE,1831.00013,,,1633.260124,1549.240116,1910.94014,1357.520103,1676.480118,1486.000114,1596.600109,2088.880138,1773.740124,1579.720104,1365.300079,1514.440098
427,PE (40:6),792.5539 -> 651.5539,PE,1840.180134,,,1832.240124,1487.080105,1728.860134,1508.560108,1424.220097,1723.660126,1634.340111,1762.700115,1977.800129,1788.940125,1840.200119,1478.840107
428,PE (40:7),790.5383 -> 649.5383,PE,1458.780094,,,1531.540108,1453.440102,1408.5401,1238.700089,1342.900108,1350.8601,1639.76012,1431.3801,1302.340088,1514.92012,1394.640102,1255.740089
429,PE (40:8),788.5226 -> 647.5226,PE,1273.660084,,,1426.3801,1316.960091,1283.120075,1338.900108,1417.240089,1394.120102,1460.600101,1326.900085,1344.980099,1374.780106,1383.920097,1309.900093
430,PE (40:9),786.507 -> 645.507,PE,1446.060101,,,1427.380108,1368.940098,1339.060097,1262.140083,1265.420094,1330.540089,1294.600086,1383.900093,1310.840084,1397.540092,1294.160088,1295.78009
431,PE (42:0),832.6791 -> 691.6791,PE,1420.540112,,,1566.420105,1420.260109,1297.100094,1346.620102,1350.000103,1368.320099,1393.020088,1322.060101,1332.160099,1414.360104,1326.240082,1462.800106
432,PE (42:1),830.6635 -> 689.6635,PE,1387.380104,,,1382.0201,1336.120106,1343.560093,1446.960102,1681.140121,1370.5401,1338.360092,1327.800095,1344.760082,1414.180096,1477.860111,1394.680099
433,PE (42:10),812.5226 -> 671.5226,PE,1307.580093,,,1516.320118,1297.220093,1402.740093,1380.360096,1436.420109,1379.020107,1427.060101,1340.520088,1357.160091,1356.500095,1303.180088,1405.0201
434,PE (42:11),810.507 -> 669.507,PE,1557.860119,,,1378.280094,1436.760082,1317.080086,1379.640106,1463.260109,1496.340107,1462.260117,1378.520096,1432.720108,1340.100098,1300.48008,1374.720104
435,PE (42:2),828.6478 -> 687.6478,PE,2820.220196,,,2785.30019,2651.880192,2622.540176,2684.32019,2815.180202,2708.740185,2809.440197,2766.880199,2870.180214,2797.220203,2704.340183,2699.260185
436,PE (42:3),826.6322 -> 685.6322,PE,1442.940102,,,1422.580109,1345.800091,1432.440105,1368.500099,1350.660099,1444.800106,1429.560093,1470.680111,1509.940113,1461.160107,1444.300102,1383.940098
437,PE (42:4),824.6165 -> 683.6165,PE,1395.580093,,,1384.180092,1293.720093,1402.940098,1466.120106,1460.180096,1377.940102,1468.500107,1312.44009,1329.660091,1312.260101,1325.500103,1300.380093
438,PE (42:5),822.6009 -> 681.6009,PE,1338.680092,,,1480.000107,1343.960094,1319.280087,1381.880096,1321.720085,1380.360107,1456.320091,1409.28009,1371.980091,1393.160099,1370.340092,1350.320087
439,PE (42:6),820.5852 -> 679.5852,PE,1346.040089,,,1446.700096,1350.880096,1297.140079,1338.860096,1466.0201,1314.100098,1326.260101,1424.340099,1357.620087,1339.700092,1392.300095,1318.900101
440,PE (42:7),818.5696 -> 677.5696,PE,1346.900093,,,1358.420101,1347.800106,1383.800098,1281.140102,1405.480103,1454.960102,1297.580097,1333.280094,1351.300095,1378.240093,1322.760086,1364.420105
441,PE (42:8),816.5539 -> 675.5539,PE,1406.780094,,,1369.200092,1336.460087,1285.840096,1389.660103,1363.700096,1294.840084,1359.92009,1406.340096,1347.660099,1334.480091,1335.420094,1370.940098
442,PE (42:9),814.5383 -> 673.5383,PE,1354.26009,,,1448.700108,1382.100105,1436.460102,1341.280094,1451.960091,1325.920094,1347.900085,1400.5201,1468.400097,1383.740105,1340.200089,1340.8601
443,PE (44:0),860.7104 -> 719.7104,PE,1359.020092,,,1359.140099,1498.760101,1311.860104,1280.180084,1329.260078,1322.200104,1433.820103,1339.500092,1341.740089,1342.240093,1375.240093,1345.440098
444,PE (44:1),858.6948 -> 717.6948,PE,1436.2001,,,1349.160091,1373.940094,1282.840076,1271.980087,1303.720093,1338.280102,1379.200089,1492.060116,1451.98011,1405.620106,1367.640099,1300.160088
445,PE (44:10),840.5539 -> 699.5539,PE,1311.900085,,,1523.000103,1401.840092,1287.000088,1336.260094,1335.160088,1367.300087,1395.980103,1372.720097,1333.400089,1353.520096,1362.600098,1314.340096
446,PE (44:12),836.5226 -> 695.5226,PE,1283.260082,,,1448.680107,1378.300098,1408.980103,1347.940098,1415.340115,1386.94009,1459.44009,1364.320103,1370.460098,1453.120087,1378.560093,1326.500088
447,PE (44:2),856.6791 -> 715.6791,PE,1455.040115,,,1311.560089,1327.340088,1256.440083,1325.700092,1340.82008,1388.200092,1363.020096,1312.920094,1338.760086,1396.5401,1358.460094,1385.280098
448,PE (44:3),854.6635 -> 713.6635,PE,1358.960106,,,1392.620098,1363.420094,1284.62009,1337.500099,1356.900097,1498.920105,1408.600105,1343.10009,1304.560093,1328.220093,1366.200096,1309.620094
449,PE (44:4),852.6478 -> 711.6478,PE,1410.260109,,,1463.32011,1348.44009,1358.960106,1364.860096,1540.82011,1370.900105,1557.800106,1373.580101,1363.320107,1400.600094,1424.660099,1312.58009
450,PE (44:5),850.6322 -> 709.6322,PE,1333.520092,,,1455.420101,1334.580101,1342.820091,1276.840092,1392.700092,1280.840096,1284.140087,1402.360088,1341.300091,1397.740089,1330.060089,1306.300087
451,PE (44:6),848.6165 -> 707.6165,PE,1384.44009,,,1380.800106,1418.400108,1362.760098,1320.460083,1510.660103,1296.280094,1379.660103,1319.840092,1372.440098,1324.340088,1464.640095,1326.000095
452,PE (44:7),846.6009 -> 705.6009,PE,1322.020092,,,1429.200111,1362.180099,1311.560089,1399.420094,1326.720085,1338.280098,1304.940094,1267.820091,1307.42009,1332.280098,1335.800095,1344.840096
453,PE (44:8),844.5852 -> 703.5852,PE,1427.680099,,,1346.640095,1366.2201,1312.540089,1390.420094,1386.120106,1293.140079,1376.660095,1346.980091,1350.620106,1326.540085,1345.320099,1331.760101
454,PE (46:1),886.7261 -> 745.7261,PE,1388.380108,,,1367.800102,1347.000095,1333.020092,1360.460094,1325.140095,1427.340103,1341.740097,1316.200096,1431.180096,1490.060101,1290.340099,1306.180092
455,PE (52:4),964.773 -> 823.773,PE,1392.520103,,,1383.8801,1303.800098,1243.500092,1293.400082,1312.280102,1248.220093,1299.100094,1269.540096,1259.000084,1308.340092,1314.060078,1246.000088
456,PEo (18:0),468.345 -> 327.345,PE,1385.12011,,,3337.50024,2746.480186,2774.380199,2721.780209,2510.960159,2266.900162,2525.780197,2328.180164,2990.640213,2679.380196,1983.840164,2370.180161
457,PEo (18:1),466.3293 -> 325.3293,PE,1398.60009,,,1540.580105,1377.900101,1293.980087,1513.360104,1487.240097,1398.160114,1378.400093,1308.500092,1506.060101,1362.660095,1389.060112,1291.280087
458,PEo (20:0),496.3763 -> 355.3763,PE,1389.260098,,,1522.600109,1368.560104,1461.420097,1420.880116,1487.580112,1462.82011,1438.600105,1388.740112,1495.300102,1487.160099,1349.720085,1509.560108
459,PEo (28:0),622.4807 -> 481.4807,PE,1405.300095,,,1436.920097,1380.280106,1542.660118,1469.380104,1276.540092,1433.660103,1570.220119,1460.080086,1341.000099,1384.900101,1432.900101,1303.160088
460,PEo (30:0),650.512 -> 509.512,PE,1342.340096,,,1372.820107,1290.160099,1320.76009,1294.320084,1303.560089,1305.600101,1333.940105,1305.760098,1364.94009,1392.880096,1329.260094,1282.000092
461,PEo (32:1),676.5277 -> 535.5277,PE,1353.660099,,,1302.720097,1485.940121,1341.180099,1309.880093,1259.44009,1394.300087,1327.580093,1309.820095,1310.040092,1332.560093,1338.780087,1293.580097
462,PEo (32:5),678.5433 -> 537.5433,PE,1431.580112,,,1272.440094,1356.400085,1318.560101,1308.320095,1357.240108,1302.600086,1398.140091,1344.820091,1387.040104,1411.840103,1343.820103,1315.040108
463,PEo (34:0),706.5746 -> 565.5746,PE,1390.5401,,,1275.8601,1483.300114,1372.080097,1328.660099,1391.420097,1312.340092,1420.060112,1365.44009,1320.180103,1483.680107,1283.040092,1335.160088
464,PEo (34:1),704.559 -> 563.559,PE,1395.140099,,,1488.160091,1429.680096,1482.0401,1556.680103,1431.760101,1309.960091,1348.800095,1659.880112,1358.040104,1633.720119,1464.300102,1419.600105
465,PEo (34:2),702.5433 -> 561.5433,PE,1401.740097,,,1440.880104,1318.50008,1354.280094,1431.66011,1426.660088,1290.120083,1483.720089,1269.00008,1419.740112,1362.540096,1276.780083,1271.020084
466,PEo (34:3),700.5277 -> 559.5277,PE,1366.640095,,,1393.720085,1269.040089,1286.700081,1380.040108,1358.960094,1345.680096,1354.7001,1328.840099,1282.440086,1269.860085,1306.160095,1345.220097
467,PEo (34:4),698.512 -> 557.512,PE,1320.880096,,,1374.200092,1382.780098,1280.500088,1408.460102,1349.000095,1331.280087,1315.600094,1269.500095,1396.180092,1342.660088,1437.760101,1330.520096
468,PEo (36:0),734.6059 -> 593.6059,PE,1323.300098,,,1380.260098,1353.740097,1434.520096,1646.480114,1405.800102,1426.680103,1368.820095,1443.96011,1491.720104,1491.320126,1482.48011,1440.560104
469,PEo (36:1),732.5903 -> 591.5903,PE,1444.580097,,,1501.32011,1393.720089,1386.62009,1453.840099,1478.32011,1356.420105,1449.620094,1540.800121,1512.120106,1492.160095,1409.720104,1432.000111
470,PEo (36:2),730.5746 -> 589.5746,PE,1378.480099,,,1308.740089,1295.58009,1443.640099,1536.060123,1494.560112,1309.220108,1436.440102,1592.520119,1606.220104,1526.980099,1282.260094,1369.480099
471,PEo (36:3),728.559 -> 587.559,PE,1301.360092,,,1368.800091,1373.820091,1271.320084,1348.580105,1497.060101,1490.720119,1364.660099,1480.480106,1338.980087,1317.300087,1316.720108,1374.500103
472,PEo (36:4),726.5433 -> 585.5433,PE,1430.820107,,,1514.060101,1514.440121,1353.100094,1475.220108,1524.660103,1316.240097,1424.820099,1360.680096,1381.380108,1464.600105,1350.94009,1406.300106
473,PEo (36:5),724.5277 -> 583.5277,PE,1383.420094,,,1526.580116,1478.040112,1358.180088,1404.760098,1433.500107,1426.060101,1366.740097,1374.000107,1405.280094,1541.260109,1316.740086,1415.000099
474,PEo (38:0),762.6372 -> 621.6372,PE,1437.840107,,,1423.020084,1386.440102,1415.160099,1373.700104,1303.380089,1324.660095,1367.840103,1343.720097,1351.560089,1384.500107,1267.580086,1335.940094
475,PEo (38:1),760.6216 -> 619.6216,PE,1374.26009,,,1366.940086,1338.600082,1376.840096,1372.520096,1471.140114,1508.440105,1357.200104,1424.860107,1461.500095,1494.220104,1257.92009,1384.460091
476,PEo (38:2),758.6059 -> 617.6059,PE,1460.980125,,,1281.060093,1392.160091,1414.940117,1343.300102,1440.96011,1260.220081,1457.30011,1328.000107,1338.660095,1410.820103,1281.800102,1363.380108
477,PEo (38:3),756.5903 -> 615.5903,PE,1343.800095,,,1347.740101,1374.2001,1367.560101,1307.440094,1443.48011,1256.220097,1412.400093,1342.220108,1300.140106,1334.5401,1372.10009,1316.880089
478,PEo (38:4),754.5746 -> 613.5746,PE,1526.560123,,,1450.92009,1318.140091,1474.800098,1532.300125,1415.780094,1412.760109,1376.32011,1494.780117,1439.92009,1332.060085,1276.460087,1309.020092
