Lipid name,MRM,Ab-cl_12h_N1_acy-carnitines,Ab-cl_12h_N2_acy-carnitines,Ab-cl_12h_N3_acy-carnitines,Ab-cl_12h_N4_acy-carnitines,Ab-cl_12h_N5_acy-carnitines,Ab-cl_12h_N6_acy-carnitines,Ab-cl_1h_N1_acy-carnitines,Ab-cl_1h_N2_acy-carnitines,Ab-cl_1h_N3_acy-carnitines,Ab-cl_1h_N4_acy-carnitines,Ab-cl_1h_N5_acy-carnitines,Ab-cl_1h_N6_acy-carnitines,Ab-cl_1h_N7_acy-carnitines,Ab-cl_24h_N1_acy-carnitines,Ab-cl_24h_N2_acy-carnitines,Ab-cl_24h_N3_acy-carnitines,Ab-cl_24h_N4_acy-carnitines,Ab-cl_24h_N5_acy-carnitines,Ab-cl_24h_N6_acy-carnitines,Ab-cl_24h_N7_acy-carnitines,Blank_acy-carnitines,Veh-cl_12h_N1_acy-carnitines,Veh-cl_12h_N2_acy-carnitines,Veh-cl_12h_N3_acy-carnitines,Veh-cl_12h_N4_acy-carnitines,Veh-cl_12h_N5_acy-carnitines,Veh-cl_12h_N6_acy-carnitines,Veh-cl_1h_N1_acy-carnitines,Veh-cl_1h_N2_acy-carnitines,Veh-cl_1h_N3_acy-carnitines,Veh-cl_1h_N4_acy-carnitines,Veh-cl_1h_N5_acy-carnitines,Veh-cl_1h_N6_acy-carnitines,Veh-cl_1h_N7_acy-carnitines,Veh-cl_24h_N1_acy-carnitines,Veh-cl_24h_N2_acy-carnitines,Veh-cl_24h_N3_acy-carnitines,Veh-cl_24h_N4_acy-carnitines,Veh-cl_24h_N5_acy-carnitines,Veh-cl_24h_N6_acy-carnitines,Veh-cl_24h_N7_acy-carnitines
PI (44:10),976.5645 -> 699.5645,1449.920109,1480.560108,1536.740105,1406.0401,1399.940102,1365.680088,1434.860088,1432.300098,1365.800098,1387.400097,1514.220112,1421.220104,1386.520096,1490.920105,1335.020103,1355.300106,1312.060101,1373.020092,1350.120098,1379.8801,1440.760101,1378.7001,1407.480103,1390.320084,1442.460102,1417.660099,1433.980091,1332.660091,1417.660107,1355.420097,1469.720119,1400.620106,1320.100098,1403.740097,1379.2201,1475.040092,1445.980095,1457.100101,1452.240105,1416.920101,1454.960106
PI (44:8),980.5958 -> 703.5958,1499.640114,1438.860111,1463.500088,1465.280109,1426.80011,1408.220097,1343.540092,1433.100109,1375.900101,1441.840099,1446.940102,1366.580093,1383.300098,1461.020103,1501.440098,1472.200096,1426.560093,1398.120094,1337.300102,1473.040104,1451.980103,1360.680103,1371.640102,1377.92009,1506.2201,1362.620102,1506.120106,1333.760098,1379.160095,1369.820103,1434.740097,1475.160107,1439.500099,1361.920094,1425.180103,1385.640106,1468.600117,1424.760105,1316.980095,1390.980103,1361.520088
PI (44:7),982.6115 -> 705.6115,1497.040104,1400.420094,1563.120113,1498.400097,1439.440098,1411.5201,1431.000103,1397.760098,1392.680107,1372.500099,1447.640102,1465.12011,1478.520107,1447.720093,1394.500095,1469.080112,1448.920097,1299.620087,1312.060093,1439.360104,1494.180099,1498.600105,1470.700104,1446.660091,1567.680115,1366.540104,1411.820107,1502.16011,1459.2001,1370.980091,1413.420105,1434.300091,1342.340088,1408.200108,1445.920101,1413.840103,1609.580101,1465.640102,1401.920094,1560.300117,1412.5201
PI (44:6),984.6271 -> 707.6271,1360.100098,1452.940105,1416.980106,1429.280098,1368.480103,1316.680088,1387.460098,1353.240097,1388.220093,1539.980106,1480.820099,1449.520096,1416.2201,1348.220097,1492.580101,1395.180096,1426.380108,1395.3801,1387.620087,1391.980091,1449.080109,1421.140102,1462.640102,1419.0201,1502.420105,1356.62009,1419.280113,1375.080086,1500.940109,1406.060097,1356.420105,1371.820107,1438.580105,1425.680096,1473.040104,1432.500103,1356.080097,1370.48011,1435.060093,1409.080101,1386.360104
PI (44:5),986.6428 -> 709.6428,1359.960102,1459.380108,1392.820099,1375.520084,1533.58012,1334.94009,1361.380093,1371.040096,1326.500095,1444.140099,1524.98011,1371.320091,1387.460102,1500.5401,1400.780098,1411.740101,1421.260098,1432.540096,1424.480095,1392.220097,1329.26009,1495.520103,1402.340092,1504.600109,1438.840103,1355.280098,1370.440094,1462.480106,1422.760101,1458.220097,1435.020107,1402.500092,1354.960087,1422.200108,1419.840115,1400.280094,1408.260105,1410.10009,1368.260101,1394.480103,1407.760101
PI (44:4),988.6584 -> 711.6584,1444.180099,1456.020103,1486.640106,1327.160091,1413.800091,1450.220108,1381.300098,1471.380112,1395.000095,1379.020103,1447.860111,1450.820118,1431.020096,1421.5401,1452.880108,1381.120094,1410.320087,1394.240097,1454.920101,1443.540104,1415.480091,1426.540096,1429.380108,1486.660103,1355.540104,1458.380096,1353.820103,1393.640083,1412.260113,1333.380085,1370.860096,1578.82011,1431.940098,1462.020107,1332.340099,1420.600086,1357.640095,1475.720104,1390.720093,1423.900101,1434.280109
PI (44:3),990.6741 -> 713.6741,1394.660099,1403.480099,1406.880096,1411.140091,1414.860104,1354.540092,1376.980087,1360.160099,1373.700089,1457.220104,1379.960102,1581.900108,1353.780087,1378.600098,1375.480106,1408.260098,1417.980106,1346.960091,1467.220112,1444.200096,1410.580105,1387.400097,1402.76009,1383.000099,1447.880112,1376.460102,1408.480091,1402.5401,1441.020096,1331.380096,1447.580105,1383.680103,1300.820084,1427.44009,1450.940105,1484.160107,1398.320103,1472.560101,1321.820095,1381.720097,1396.760113
PI (44:2),992.6897 -> 715.6897,1417.840096,1395.980106,1348.400089,1468.080097,1424.62011,1348.240101,1475.860104,1385.240089,1421.600109,1392.920116,1407.960094,1348.500088,1402.78009,1468.560104,1428.220097,1528.520115,1407.960091,1425.420101,1357.620106,1477.760098,1382.700085,1392.860104,1393.260101,1397.8801,1452.820095,1390.340096,1412.140091,1407.520103,1433.260101,1409.300095,1474.920109,1450.2001,1436.900108,1402.520103,1355.600101,1412.240105,1402.200089,1502.82011,1393.960087,1377.080105,1316.520092
PI (44:1),994.7054 -> 717.7054,1453.820103,1440.780102,1389.580101,1433.960114,1438.840103,1350.560089,1459.620106,1355.560101,1442.080109,1395.680096,1410.980083,1414.240086,1541.100113,1401.020084,1419.180099,1465.020096,1435.780102,1427.460102,1482.040104,1401.540092,1426.540096,1447.440102,1368.720104,1395.860104,1458.080109,1375.960091,1407.62011,1404.040104,1571.440102,1391.820095,1397.000103,1428.320087,1413.940105,1438.900097,1425.760101,1479.140102,1430.940109,1448.240108,1389.900097,1463.960087,1446.760101
PI (44:0),996.721 -> 719.721,1356.980095,1410.240105,1407.160103,1308.840096,1314.560097,1335.540092,1401.180103,1398.900105,1359.640087,1414.600109,1448.700096,1305.100098,1454.860119,1354.740089,1344.940102,1316.820095,1392.300098,1357.5401,1382.500095,1357.960091,1401.060104,1403.480099,1337.180099,1322.8801,1412.740105,1344.120094,1404.600101,1361.740101,1395.720093,1299.62009,1415.560097,1431.7001,1272.960091,1324.440098,1323.960098,1360.320091,1377.340099,1354.580101,1340.520092,1284.060097,1329.280102
Lipid name,MRM,Ab-cl_12h_N1_PS,Ab-cl_12h_N2_PS,Ab-cl_12h_N3_PS,Ab-cl_12h_N4_PS,Ab-cl_12h_N5_PS,Ab-cl_12h_N6_PS,Ab-cl_1h_N1_PS,Ab-cl_1h_N2_PS,Ab-cl_1h_N3_PS,Ab-cl_1h_N4_PS,Ab-cl_1h_N5_PS,Ab-cl_1h_N6_PS,Ab-cl_1h_N7_PS,Ab-cl_24h_N1_PS,Ab-cl_24h_N2_PS,Ab-cl_24h_N3_PS,Ab-cl_24h_N4_PS,Ab-cl_24h_N5_PS,Ab-cl_24h_N6_PS,Ab-cl_24h_N7_PS,Blank_PS,Veh-cl_12h_N1_PS,Veh-cl_12h_N2_PS,Veh-cl_12h_N3_PS,Veh-cl_12h_N4_PS,Veh-cl_12h_N5_PS,Veh-cl_12h_N6_PS,Veh-cl_1h_N1_PS,Veh-cl_1h_N2_PS,Veh-cl_1h_N3_PS,Veh-cl_1h_N4_PS,Veh-cl_1h_N5_PS,Veh-cl_1h_N6_PS,Veh-cl_1h_N7_PS,Veh-cl_24h_N1_PS,Veh-cl_24h_N2_PS,Veh-cl_24h_N3_PS,Veh-cl_24h_N4_PS,Veh-cl_24h_N5_PS,Veh-cl_24h_N6_PS,Veh-cl_24h_N7_PS
PS (12:0),442.2202 -> 257.2202,1636.420135,1506.360107,1724.080124,1362.720104,1661.74012,1551.620113,1424.860104,1423.540115,1533.240112,1448.940098,1577.740112,1484.860104,1507.100109,1599.900112,1345.580101,2062.780125,1552.780117,1477.080105,1444.0401,1440.100094,1439.180111,1528.200108,1514.32011,1424.12011,1479.760098,1375.12009,1476.760109,1526.460106,1366.100082,1389.720116,1582.200119,1510.420101,1468.380108,1458.020107,1506.640087,1569.160122,1454.600098,1529.820103,1529.840107,1536.560104,1550.500111
PS (12:0),456.1994 -> 271.1994,1417.940102,1454.240101,1550.160114,1510.040104,1327.020088,1845.280121,1395.120102,1583.060104,1372.280094,1582.160114,1647.06012,1376.100094,1296.480095,1293.78009,1496.100105,1775.740116,1284.120083,1468.680111,1500.360104,1378.80011,1488.660107,1330.640091,1584.180115,1445.900105,1452.30011,1427.480106,1463.780098,1479.780109,1345.820087,1520.260128,1477.060101,1468.220104,1336.440105,1367.500092,1380.080101,1561.2201,1379.800095,1426.0201,1667.240116,1347.66008,1444.260098
PS (14:1),468.2358 -> 283.2358,112115.208,132833.3486,158256.8509,73361.54539,86770.04694,96053.96545,89422.006,70232.24464,58794.48465,93369.50625,103274.7071,37389.98246,47367.74404,99286.62667,53442.44405,160214.4094,74088.46574,116752.969,126917.85,65760.88493,3250.460247,71961.42478,113143.929,57602.14415,98998.42717,74926.38585,98749.10645,67421.94427,88383.58528,91659.44731,90865.44563,85497.64622,88124.20671,117724.0092,104612.2872,93404.48676,147230.591,119610.6882,76467.00623,106090.7882,78155.70573
PS (14:0),470.2515 -> 285.2515,3901.900261,4591.260372,4449.800312,3676.020214,2698.120174,3181.240223,3576.240238,3010.520199,2581.560165,3316.140244,3166.900234,2146.740147,2664.240196,3841.620274,2729.380203,4803.400333,2958.640167,3861.340244,4217.560291,3177.660198,1537.080112,3357.320244,3308.380253,2626.32019,3797.560253,2580.040195,3998.660275,3003.420212,3462.080257,3450.120239,3805.080307,3202.920223,3965.000286,3179.300205,3906.440247,3538.900242,4100.160316,3695.040287,2453.360165,3726.620243,2678.840214
PSp (16:0),482.2879 -> 297.2879,2200.100136,1811.800133,4141.380257,3241.760227,2496.580193,3245.240238,1455.960106,1943.60014,1657.92012,2467.340195,1902.960125,2558.540161,2009.020126,2442.740158,2960.340187,4232.460251,2401.500134,2792.980213,2284.740158,1800.98011,2182.020157,3702.260239,2652.700195,2774.860184,3418.340267,2557.280182,2814.420193,1540.700104,1675.100121,2843.600174,1567.460094,1812.180122,2689.620205,2054.300148,2186.54015,2599.180161,2430.840183,2572.940182,2207.820148,2124.340145,1891.300129
PSo (16:0),484.3035 -> 299.3035,2034.560158,1445.100101,1702.160118,1547.200111,1373.660091,1536.660118,1366.420101,1683.680111,1293.080093,1529.080097,1510.000107,1421.260101,1510.460102,1676.260105,1615.440125,1650.460121,1511.520103,1474.14011,1380.580093,1356.920109,1437.500103,1886.340137,1490.420105,1569.600109,1670.420128,1542.500114,1694.460125,1424.500103,1418.48011,1582.040115,1626.440113,1776.860111,1792.560131,1731.040123,1382.060101,1493.2201,1564.260113,1752.920116,1692.840122,1582.700108,1595.400124
PS (16:1),496.2671 -> 311.2671,1456.660103,1356.760098,1524.280102,1597.0201,1462.2201,1396.320099,1564.900105,1240.900089,1385.620098,1527.740116,1603.980114,1342.800095,1385.960091,1433.360096,1365.980099,1509.3601,1433.520103,1492.020103,1427.920109,1438.000099,1267.980091,1469.600101,1552.220108,1296.180092,1659.740116,1457.660095,1328.560104,1472.5201,1531.100113,1352.8601,1527.280109,1357.180103,1307.860096,1344.540096,1357.960102,1539.920109,1417.300095,1429.060093,1437.000099,1586.020119,1272.660095
PS (16:0),498.2828 -> 313.2828,1474.420101,1524.640114,1579.280109,1511.620102,1404.680096,1460.420105,1535.520107,1355.140106,1278.26009,1392.460102,1452.560097,1288.92009,1313.920097,1392.600094,1395.240101,1760.720112,1577.580101,1844.20013,1336.960094,1507.66011,1331.860092,1389.440105,1661.640125,1382.740093,1364.58009,1492.400108,1376.860104,1402.460106,1326.780098,1483.600105,1382.000092,1575.080109,1478.500111,1434.7001,1492.180107,1364.60009,1304.200096,1283.720089,1389.180096,1369.660107,1422.760098
PSp (18:0),510.3192 -> 325.3192,1412.660099,1454.180092,1289.460083,1362.860092,1336.240097,1278.500092,1357.600098,1466.080109,1426.100105,1402.420101,1384.180092,1443.680115,1348.260086,1321.62009,1255.380085,1327.720097,1370.920094,1396.0401,1321.700092,1281.600098,1305.660088,1338.10009,1312.760098,1307.440098,1396.340096,1351.980087,1418.220112,1427.440102,1262.600094,1420.540092,1386.420097,1482.100109,1320.400112,1376.500099,1242.060089,1529.840107,1474.960091,1339.840092,1464.540108,1458.0401,1379.900101
PSo (18:0),512.3348 -> 327.3348,279023.8398,331524.7037,389297.0267,177872.2933,216752.6139,222157.0165,220144.0168,171434.3902,147259.6121,247638.9577,255752.3996,98338.38704,124281.6685,247827.5373,128668.9893,393437.4862,187374.494,269987.2977,291199.1026,160606.9719,8095.500496,183855.9542,284753.9392,143258.5501,249431.6383,172350.1514,238398.4564,168183.4921,231444.7167,232073.0762,232566.077,217363.1954,237123.9175,312214.4635,252013.0577,230139.4765,383497.2873,302004.699,195653.0535,267143.6181,204835.6533
PS (18:4),518.2515 -> 333.2515,1390.3801,1471.64011,1362.5201,1396.240097,1360.7201,1340.040092,1379.240108,1478.860119,1438.600101,1333.780094,1381.980099,1502.060101,1383.980095,1469.340111,1380.140095,1541.080097,1393.640106,1339.360092,1341.16008,1381.240108,1245.640083,1287.340096,1442.920097,1346.400101,1289.360073,1374.12009,1315.340096,1407.000103,1311.840096,1353.220081,1376.920101,1370.540096,1364.980087,1513.080112,1406.240093,1367.000111,1283.780098,1352.060097,1353.820099,1306.440105,1335.260101
PS (18:3),520.2671 -> 335.2671,1393.44009,1435.100105,1453.080112,1350.680092,1467.000111,1362.560101,1378.200104,1544.100105,1390.400101,1421.600101,1482.82011,1460.180107,1472.160103,1562.120102,1471.740112,1573.980122,1461.540104,1335.000088,1442.880104,1467.520103,1347.980106,1388.080093,1428.120102,1400.360096,1437.700096,1487.000099,1370.080101,1596.900112,1384.5201,1378.160103,1523.900105,1431.940102,1376.600105,1445.200092,1693.520107,1430.800102,1499.120113,1419.640106,1432.720112,1597.440109,1482.260109
PS (18:2),522.2828 -> 337.2828,1812.20013,1827.840149,1937.700142,2033.920143,1942.260139,1710.400097,2207.060131,2304.420166,1709.520123,2129.480183,2005.040134,2050.740162,1758.960125,2241.92017,2139.780144,2895.240211,2486.240162,1989.440132,1804.500149,1770.260113,1317.380096,2242.900166,2171.660149,1548.820107,2405.520161,1789.70013,2101.400154,1995.180141,1946.12014,2172.080143,2131.000168,2091.740154,2111.280144,1570.100113,2756.760185,2028.660126,1636.220119,2662.540199,2338.480171,1753.680138,1887.420124
PS (18:1),524.2984 -> 339.2984,1442.460094,1539.140118,1527.500095,1685.680122,1909.500137,1851.860126,1586.000103,1615.240112,1603.820129,1578.720123,1680.220108,1462.140091,1542.880096,1654.720104,1572.580112,1639.940128,1468.160088,1615.720123,1354.100098,1811.160133,1300.400085,1431.740101,1698.440117,1473.720104,1582.16013,1752.040138,1689.840118,1412.080105,1601.16013,1350.960102,1688.120117,1493.860104,1647.30011,1308.5401,1388.960098,1412.480091,1294.100086,1655.040115,1370.560097,1728.180103,1484.12011
PS (18:0),526.3141 -> 341.3141,1635.440128,1873.460133,1976.140133,1568.980118,1599.920124,1711.060112,1408.540104,1590.420124,1713.520142,1759.080143,1371.620102,1537.040104,1702.200119,1875.56012,1508.260109,3177.180233,1637.560112,1846.140137,1686.420124,1392.600086,1470.62011,1630.460133,1452.16011,1708.000118,1769.980122,1569.060112,1732.32011,1908.620125,1353.5401,1875.800133,1445.180096,1524.540108,1506.520107,1497.280106,1730.30014,1836.880131,1618.30011,1849.76012,1575.800102,1511.300114,1695.620125
PSp (20:0),538.3505 -> 353.3505,1400.640106,1337.220089,1553.200123,1340.860092,1496.880104,1346.040081,1478.420097,1406.740093,1484.500111,1276.920097,1523.30011,1490.0401,1412.900108,1522.960094,1460.360107,1331.460102,1436.140095,1562.040096,1422.980091,1315.260094,1307.740093,1411.200104,1457.520096,1370.880093,1614.680126,1458.840096,1408.860092,1404.240089,1301.380085,1487.620102,1423.260105,1524.640102,1372.060097,1594.840118,1503.48011,1370.900108,1454.520107,1499.480103,1559.820103,1410.440098,1439.180107
PSo (20:0),540.3661 -> 355.3661,1524.300098,1457.760101,2178.240173,1592.340111,1586.000107,1487.680099,1519.020103,1337.440094,1513.340096,1745.120121,1691.14011,1499.0401,1615.400105,1633.720116,1457.100094,2093.260147,1591.580112,1749.900112,1589.400112,1489.420109,1354.400097,1749.060143,1539.820118,1562.920124,1760.900108,1426.980095,1793.960136,1479.66011,1926.900116,1627.680107,1519.800106,1643.200108,1466.640102,1786.000141,1570.320107,1678.860126,1491.600113,1945.360142,1546.140102,1687.820118,1547.360107
PS (20:5),544.2671 -> 359.2671,1369.540112,1477.880108,1584.360104,1432.520096,1367.520092,1431.780094,1386.560101,1431.0201,1528.000114,1316.480087,1299.780102,1373.0201,1359.860092,1431.900101,1437.360092,1431.920113,1405.300098,1580.30011,1393.840088,1416.420113,1250.060078,1349.860088,1396.880096,1388.700096,1490.360104,1339.060097,1346.820091,1355.900097,1447.440102,1404.840107,1480.180107,1502.80011,1338.700096,1392.900093,1307.600094,1346.040096,1376.480083,1421.800102,1344.3801,1332.460091,1339.840088
PS (20:4),546.2828 -> 361.2828,1642.800121,1473.380093,1661.840122,1409.880085,1348.060093,1507.300121,1373.100086,1573.00013,1424.320103,1451.380112,1435.080109,1425.260101,1370.420094,1504.400105,1313.460083,2028.860138,1477.940102,1421.780106,1344.3601,1468.80011,1360.000095,1281.700092,1403.500103,1361.380093,1401.400108,1364.280094,1393.800095,1303.740093,1497.540108,1690.860119,1362.5201,1373.640099,1417.240112,1414.940094,1344.720093,1388.820099,1372.8801,1457.800095,1305.660091,1443.700115,1412.600094
PS (20:3),548.2984 -> 363.2984,1861.74012,1907.68013,1762.860126,1613.280106,1698.400131,1617.360119,1668.520119,1898.560116,2353.260155,1651.320095,1601.460121,1666.460117,1558.900105,1672.420132,1494.96011,1922.460136,2049.160133,1845.220127,1788.880119,1480.840096,1468.780098,1516.420105,1792.780109,1892.040127,1770.100113,1871.860123,1741.160133,1629.060101,1844.740135,1526.480099,1606.340126,1661.780132,1500.800114,1578.560108,1544.880108,1781.800125,2065.280167,1584.500107,1696.980118,1554.120102,1793.360123
PS (20:2),550.3141 -> 365.3141,1639.080128,1367.400105,1606.12011,1429.440094,1300.040092,1409.540096,1444.340111,1530.440121,1606.920116,1318.420101,1294.800087,1531.620098,1483.860096,1529.240112,1680.520126,1413.220104,1423.960098,1396.860107,1560.820118,1357.760105,1442.600105,1357.060093,1434.820103,1397.200096,1455.62009,1334.840084,1430.960102,5417.260361,1399.540085,1322.840088,1319.5401,1658.460133,1302.08009,1604.260128,1398.680088,1438.860104,2290.020168,1427.500114,1340.260098,1321.300095,1283.280087
PS (20:1),552.3297 -> 367.3297,1313.580097,1296.040092,1713.620125,1307.180103,1322.180111,1294.440086,1310.300095,1461.300095,1393.940094,1351.560101,1457.340096,1382.340107,1454.240116,1507.340111,1315.420094,1410.140099,1404.640091,1403.040112,1332.0201,1504.740112,1255.660095,1273.560089,1354.060085,1368.000095,1416.460102,1405.140099,1446.30011,1338.520073,1377.280094,1426.540104,1457.880108,1455.880108,1389.940109,1355.020096,1305.840092,1514.140114,1566.540112,1371.100098,1473.220097,1329.340076,1293.560085
PS (20:0),554.3454 -> 369.3454,1731.86013,1622.420113,2308.040165,1792.58012,1635.200108,2250.560162,2039.64016,2018.560135,1636.540131,2321.280159,2419.240177,1837.060123,2021.140129,1660.380112,2313.320156,2922.860218,2104.900127,2147.840145,1531.320114,1902.680153,1425.240105,1767.800125,1891.060135,1818.10014,2354.540165,1913.180149,2385.220161,1818.600124,1738.140121,1989.940144,1928.900131,2107.04015,1942.440155,2197.360142,1867.320148,1488.800114,1871.34013,2156.260151,2558.020195,2063.480152,2109.160149
PS (22:7),568.3246 -> 383.3246,1559.280113,1438.740093,1577.500103,1581.280132,1513.200096,1453.8601,1681.90012,1744.540115,1638.580112,1348.300106,1625.980122,1378.020111,1652.480118,1728.400108,1500.7001,1699.280109,1522.580105,1749.740116,1533.620117,1574.900112,1401.860104,1505.120106,1499.520103,1691.360111,1638.900127,1655.760113,1690.640106,1636.90012,1825.920143,1455.340099,1574.280117,1670.940117,1586.740116,1788.84013,1477.080097,1621.240101,1577.100105,1559.680099,1577.340115,1545.760098,1668.580109
PS (22:6),570.2828 -> 385.2828,1701.700123,1392.040096,1916.040131,1550.400101,1875.220146,1774.760136,1736.880127,1977.300133,1353.440098,1441.8801,1786.520103,1748.680126,1752.880112,1702.040134,1790.860123,2984.700184,1713.300117,1916.940155,1370.400089,1668.540134,1424.540081,1596.520103,1761.220119,1492.100094,1752.180119,1602.920116,1419.620106,1728.320126,1696.560146,1983.720135,1641.0201,1697.340126,1481.240097,1662.800114,1964.560143,1685.980122,1379.140091,1701.240124,1651.880123,2053.180149,1953.300144
PS (22:4),574.3141 -> 389.3141,1411.160084,1412.240101,1390.240089,1441.640099,1446.400101,1344.940094,1480.920109,1512.020107,1567.860123,1264.260078,1419.680103,1313.360092,1306.740089,1502.480118,1338.260101,1313.2201,1405.440102,1396.100098,1440.620117,1548.660103,1325.700092,1484.220112,1370.920105,1396.180115,1478.560101,1356.980095,1377.420101,1308.2001,1463.300102,1381.400097,1359.5201,1437.2201,1527.200108,1634.500118,1375.240086,1347.040096,1463.020096,1463.140114,1530.260105,1534.260109,1427.040096
PS (22:2),578.3454 -> 393.3454,1482.320114,1339.620102,1771.580128,1537.96011,1456.460102,1482.400112,1428.480106,1531.000114,1539.040096,1424.820107,1407.340092,1367.680111,1435.840107,1450.260105,1420.580093,1621.480125,2115.020145,1358.080086,1392.640099,1480.660118,1462.64011,1340.640099,1529.020111,1462.780094,1646.960114,1457.860085,1328.500084,1394.640083,1347.880089,1394.460098,1418.300098,1377.820103,1342.000095,1495.860096,1470.420094,1539.26012,1537.880104,1410.8601,1324.180088,1443.820107,1416.300102
